Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
BSU16690	BSU16690	1739383	1741500	BSU16690-MONOMER
BSU19689	BSU19689	2139179	2139457	BSU19689-MONOMER
BSU02060	BSU02060	226566	227954	BSU02060-MONOMER
BSU19259	BSU19259	2098102	2098329	BSU19259-MONOMER
BSU39660	BSU39660	4072284	4072973	MONOMER8J2-21 // BSU39660-MONOMER
BSU37089	BSU37089	3804714	3804875	BSU37089-MONOMER
BSU21060	BSU21060	2227297	2227488	BSU21060-MONOMER
BSU18660	BSU18660	2036039	2036722	BSU18660-MONOMER
BSU25930	BSU25930	2666884	2667048	BSU25930-MONOMER
BSU27085	BSU27085	2766379	2766519	BSU27085-MONOMER
BSU30740	BSU30740	3142077	3142964	BSU30740-MONOMER
BSU17730	BSU17730	1906272	1906706	BSU17730-MONOMER
BSU06860	BSU06860	753817	754401	BSU06860-MONOMER
BSU19915	BSU19915	2154781	2154972	BSU19915-MONOMER
BSU11660	BSU11660	1243134	1243751	BSU11660-MONOMER
BSU16799	BSU16799	1751935	1752147	BSU16799-MONOMER
BSU34720	BSU34720	3567422	3568135	MONOMER8J2-134 // BSU34720-MONOMER
BSU02785	BSU02785	300525	300656	BSU02785-MONOMER
BSU16450	BSU16450	1715344	1715973	BSU16450-MONOMER
BSU15000	BSU15000	1568924	1569196	BSU15000-MONOMER
BSU01889	BSU01889	211429	211731	BSU01889-MONOMER
BSU40280	BSU40280	4138800	4139537	BSU40280-MONOMER
BSU39440	BSU39440	4053454	4054281	BSU39440-MONOMER
BSU14640	BSU14640	1535936	1536202	BSU14640-MONOMER
BSU20920	BSU20920	2212245	2212496	BSU20920-MONOMER
BSU39530	BSU39530	4062329	4062556	BSU39530-MONOMER
BSU25750	BSU25750	2652387	2652797	BSU25750-MONOMER
BSU14009	BSU14009	1473240	1473401	BSU14009-MONOMER
BSU30450	BSU30450	3117976	3118854	BSU30450-MONOMER
BSU38610	BSU38610	3964091	3964249	BSU38610-MONOMER
BSU06630	BSU06630	723635	724825	BSU06630-MONOMER
BSU12749	BSU12749	1342955	1343227	BSU12749-MONOMER
BSU11490	BSU11490	1226938	1227516	BSU11490-MONOMER
BSU36960	BSU36960	3794166	3794609	BSU36960-MONOMER
BSU34480	BSU34480	3540717	3541406	BSU34480-MONOMER
BSU12050	BSU12050	1277062	1277457	BSU12050-MONOMER
BSU16299	BSU16299	1701016	1701231	BSU16299-MONOMER
BSU36090	BSU36090	3718794	3719129	BSU36090-MONOMER
BSU01620	BSU01620	181347	182351	BSU01620-MONOMER
BSU11260	BSU11260	1204506	1204685	BSU11260-MONOMER
BSU39210	BSU39210	4022258	4022728	BSU39210-MONOMER
BSU34640	BSU34640	3558940	3559515	BSU34640-MONOMER
BSU20740	BSU20740	2202381	2202716	BSU20740-MONOMER
BSU10009	BSU10009	1074381	1074572	BSU10009-MONOMER
BSU25510	BSU25510	2630910	2632748	BSU25510-MONOMER
BSU32719	BSU32719	3360974	3361111	BSU32719-MONOMER
BSU30170	BSU30170	3087321	3088181	BSU30170-MONOMER
BSU08920	BSU08920	969162	970097	BSU08920-MONOMER
BSU06430	BSU06430	699093	700235	BSU06430-MONOMER
BSU31820	BSU31820	3264265	3264501	BSU31820-MONOMER
BSU11300	BSU11300	1206629	1207582	BSU11300-MONOMER
BSU08050	BSU08050	878081	878770	BSU08050-MONOMER
BSU34300	BSU34300	3521111	3522145	BSU34300-MONOMER
BSU30680	BSU30680	3138097	3138324	BSU30680-MONOMER
BSU16070	BSU16070	1678250	1679980	BSU16070-MONOMER
BSU07410	BSU07410	814109	814264	BSU07410-MONOMER
BSU01430	BSU01430	148931	149875	BSU01430-MONOMER
BSU29430	BSU29430	3011555	3011791	BSU29430-MONOMER
BSU38950	BSU38950	3997964	3999097	BSU38950-MONOMER
BSU06400	BSU06400	697538	698092	BSU06400-MONOMER
BSU20580	BSU20580	2195986	2196264	BSU20580-MONOMER
BSU27700	BSU27700	2832424	2832690	BSU27700-MONOMER
BSU25270	BSU25270	2607762	2608649	BSU25270-MONOMER
BSU05790	BSU05790	624492	625109	BSU05790-MONOMER
BSU29970	BSU29970	3066451	3067386	BSU29970-MONOMER
BSU27210	BSU27210	2780525	2780893	BSU27210-MONOMER
BSU06150	BSU06150	667466	668527	BSU06150-MONOMER
BSU04839	BSU04839	531978	532238	BSU04839-MONOMER
BSU11100	BSU11100	1186037	1187653	BSU11100-MONOMER
BSU25970	BSU25970	2668762	2669340	BSU25970-MONOMER
BSU34090	BSU34090	3498352	3499257	BSU34090-MONOMER
BSU04130	BSU04130	463496	463783	BSU04130-MONOMER
BSU15850	BSU15850	1658242	1658904	BSU15850-MONOMER
BSU25170	BSU25170	2597502	2598623	BSU25170-MONOMER
BSU00930	BSU00930	112800	113453	BSU00930-MONOMER
BSU02720	BSU02720	293499	294575	BSU02720-MONOMER
BSU38740	BSU38740	3975088	3976791	BSU38740-MONOMER
BSU24500	BSU24500	2542047	2542442	BSU24500-MONOMER
BSU20420	BSU20420	2186985	2187299	BSU20420-MONOMER
BSU01720	BSU01720	193570	194025	BSU01720-MONOMER
BSU24980	BSU24980	2579717	2580646	BSU24980-MONOMER
BSU23630	BSU23630	2460278	2460502	BSU23630-MONOMER
BSU29740	BSU29740	3044165	3045169	BSU29740-MONOMER
BSU22849	BSU22849	2391670	2391864	BSU22849-MONOMER
BSU05920	BSU05920	642111	642800	BSU05920-MONOMER
BSU22019	BSU22019	2311986	2312132	BSU22019-MONOMER
BSU10880	BSU10880	1166737	1168191	BSU10880-MONOMER
BSU19669	BSU19669	2137897	2138040	BSU19669-MONOMER
BSU33890	BSU33890	3476043	3476510	BSU33890-MONOMER
BSU19150	BSU19150	2086743	2087525	BSU19150-MONOMER
BSU15620	BSU15620	1634837	1635622	BSU15620-MONOMER
BSU36215	BSU36215	3728336	3728461	BSU36215-MONOMER
BSU00720	BSU00720	80802	81695	BSU00720-MONOMER
BSU18510	BSU18510	2019421	2019726	BSU18510-MONOMER
BSU38550	BSU38550	3957391	3958482	BSU38550-MONOMER
BSU26569	BSU26569	2715510	2715686	BSU26569-MONOMER
BSU20250	BSU20250	2171401	2172732	BSU20250-MONOMER
BSU17560	BSU17560	1886057	1886527	BSU17560-MONOMER
BSU24720	BSU24720	2557983	2558954	BSU24720-MONOMER
BSU18595	BSU18595	2028665	2028784	BSU18595-MONOMER
BSU29560	BSU29560	3023677	3025266	BSU29560-MONOMER
BSU16010	BSU16010	1674259	1674645	BSU16010-MONOMER
BSU05710	BSU05710	616672	617934	BSU05710-MONOMER
BSU40950	BSU40950	4204900	4205517	BSU40950-MONOMER
BSU10680	BSU10680	1148744	1149145	BSU10680-MONOMER
BSU14960	BSU14960	1566379	1567419	BSU14960-MONOMER
BSU33660	BSU33660	3456667	3457074	BSU33660-MONOMER
BSU40239	BSU40239	4134996	4135166	BSU40239-MONOMER
BSU15430	BSU15430	1613357	1616122	BSU15430-MONOMER
BSU14460	BSU14460	1516339	1516473	BSU14460-MONOMER
BSU00530	BSU00530	59504	60070	BSU00530-MONOMER
BSU39310	BSU39310	4038513	4038782	BSU39310-MONOMER
BSU38370	BSU38370	3937135	3937515	BSU38370-MONOMER
BSU13810	BSU13810	1447662	1447847	BSU13810-MONOMER
BSU20080	BSU20080	2165972	2166325	BSU20080-MONOMER
BSU38350	BSU38350	3935591	3935788	BSU38350-MONOMER
BSU24480	BSU24480	2540288	2540824	BSU24480-MONOMER
BSU12519	BSU12519	1321848	1322027	BSU12519-MONOMER
BSU29350	BSU29350	3005122	3005829	BSU29350-MONOMER
BSU36780	BSU36780	3780162	3780392	BSU36780-MONOMER
BSU05460	BSU05460	594186	594998	BSU05460-MONOMER
BSU11950	BSU11950	1267129	1267413	BSU11950-MONOMER
BSU10500	BSU10500	1122862	1124361	BSU10500-MONOMER
BSU35980	BSU35980	3707836	3708132	BSU35980-MONOMER
BSU33500	BSU33500	3441121	3443529	BSU33500-MONOMER
BSU11090	BSU11090	1185608	1185901	BSU11090-MONOMER
BSU15200	BSU15200	1588901	1590256	BSU15200-MONOMER
BSU34410	BSU34410	3532833	3533144	BSU34410-MONOMER
BSU00310	BSU00310	40665	41654	BSU00310-MONOMER
BSU09810	BSU09810	1055143	1056216	BSU09810-MONOMER
BSU38200	BSU38200	3920638	3921810	BSU38200-MONOMER
BSU32400	BSU32400	3326803	3327150	BSU32400-MONOMER
BSU19890	BSU19890	2154266	2154583	BSU19890-MONOMER
BSU08770	BSU08770	954291	954494	BSU08770-MONOMER
BSU24300	BSU24300	2526920	2528266	BSU24300-MONOMER
BSU31770	BSU31770	3261539	3261937	BSU31770-MONOMER
BSU29140	BSU29140	2981151	2982269	BSU29140-MONOMER
BSU07970	BSU07970	869273	869458	BSU07970-MONOMER
BSU05290	BSU05290	575712	576098	BSU05290-MONOMER
BSU30520	BSU30520	3123490	3124005	BSU30520-MONOMER
BSU10300	BSU10300	1104423	1105568	BSU10300-MONOMER
BSU07190	BSU07190	787715	787882	BSU07190-MONOMER
BSU33320	BSU33320	3418474	3419421	BSU33320-MONOMER
BSU29249	BSU29249	2995699	2995890	BSU29249-MONOMER
BSU14950	BSU14950	1565849	1566295	BSU14950-MONOMER
BSU06340	BSU06340	689146	690342	BSU06340-MONOMER
BSU00110	BSU00110	19062	19946	BSU00110-MONOMER
BSU05570	BSU05570	602441	602713	BSU05570-MONOMER
BSU38018	BSU38018	3900481	3900819	BSU38018-MONOMER
BSU26980	BSU26980	2754607	2754804	BSU26980-MONOMER
BSU19720	BSU19720	2143022	2143675	BSU19720-MONOMER
BSU04750	BSU04750	524492	524785	BSU04750-MONOMER
BSU24130	BSU24130	2508221	2509639	BSU24130-MONOMER
BSU25740	BSU25740	2651632	2652354	BSU25740-MONOMER
BSU28950	BSU28950	2959257	2961188	BSU28950-MONOMER
BSU04039	BSU04039	455771	455935	BSU04039-MONOMER
BSU05120	BSU05120	559264	559464	BSU05120-MONOMER
BSU25080	BSU25080	2590282	2590671	BSU25080-MONOMER
BSU10040	BSU10040	1077440	1078183	BSU10040-MONOMER
BSU02380	BSU02380	258532	258807	BSU02380-MONOMER
BSU33130	BSU33130	3398550	3398930	BSU33130-MONOMER
BSU24330	BSU24330	2529926	2530333	BSU24330-MONOMER
BSU14670	BSU14670	1537441	1538238	BSU14670-MONOMER
BSU00320	BSU00320	41657	42484	BSU00320-MONOMER
BSU37830	BSU37830	3884292	3885239	BSU37830-MONOMER
BSU23350	BSU23350	2435012	2435224	BSU23350-MONOMER
BSU19490	BSU19490	2124021	2124494	BSU19490-MONOMER
BSU22580	BSU22580	2365736	2366275	BSU22580-MONOMER
BSU23920	BSU23920	2486813	2488336	BSU23920-MONOMER
BSU21950	BSU21950	2308495	2308764	BSU21950-MONOMER
BSU28720	BSU28720	2938330	2939832	BSU28720-MONOMER
BSU19639	BSU19639	2136373	2136498	BSU19639-MONOMER
BSU04890	BSU04890	536404	536670	BSU04890-MONOMER
G8J2-19	BSU22036	2316286	2316375	MONOMER8J2-48
BSU09840	BSU09840	1057680	1059185	BSU09840-MONOMER
BSU18900	BSU18900	2060237	2060692	BSU18900-MONOMER
BSU32920	BSU32920	3377893	3378780	BSU32920-MONOMER
BSU32539	BSU32539	3343894	3344031	BSU32539-MONOMER
BSU14450	BSU14450	1514997	1516229	BSU14450-MONOMER
BSU18110	BSU18110	1938066	1938476	BSU18110-MONOMER
BSU37660	BSU37660	3865355	3866326	BSU37660-MONOMER
BSU26305	BSU26305	2697249	2697422	BSU26305-MONOMER
BSU19260	BSU19260	2098316	2098792	BSU19260-MONOMER
BSU17540	BSU17540	1884968	1885321	BSU17540-MONOMER
BSU23690	BSU23690	2463571	2464041	BSU23690-MONOMER
BSU17689	BSU17689	1903181	1903468	BSU17689-MONOMER
BSU28530	BSU28530	2916378	2917151	BSU28530-MONOMER
BSU15830	BSU15830	1656064	1656426	BSU15830-MONOMER
BSU04620	BSU04620	515710	516075	BSU04620-MONOMER
BSU40790	BSU40790	4189406	4189645	BSU40790-MONOMER
BSU09590	BSU09590	1035554	1036939	BSU09590-MONOMER
BSU14820	BSU14820	1550797	1551282	BSU14820-MONOMER
BSU32730	BSU32730	3361767	3362591	BSU32730-MONOMER
BSU40200	BSU40200	4130578	4132338	BSU40200-MONOMER
BSU14220	BSU14220	1492261	1492803	BSU14220-MONOMER
BSU14200	BSU14200	1490939	1491184	BSU14200-MONOMER
BSU37460	BSU37460	3846001	3847146	BSU37460-MONOMER
BSU39220	BSU39220	4023054	4023482	BSU39220-MONOMER
BSU19070	BSU19070	2081172	2081747	BSU19070-MONOMER
BSU13510	BSU13510	1417719	1417895	BSU13510-MONOMER
BSU23460	BSU23460	2444208	2444648	BSU23460-MONOMER
BSU38030	BSU38030	3901868	3902116	BSU38030-MONOMER
BSU28340	BSU28340	2898931	2899752	BSU28340-MONOMER
BSU12200	BSU12200	1290675	1290953	BSU12200-MONOMER
BSU04400	BSU04400	494506	494877	BSU04400-MONOMER
BSU36630	BSU36630	3766178	3766579	BSU36630-MONOMER
BSU09410	BSU09410	1017083	1018468	BSU09410-MONOMER
BSU11928	BSU11928	1265530	1265661	BSU11928-MONOMER
BSU32530	BSU32530	3342433	3343671	BSU32530-MONOMER
BSU35480	BSU35480	3643664	3644509	BSU35480-MONOMER
BSU13960	BSU13960	1465733	1466599	BSU13960-MONOMER
BSU11040	BSU11040	1182448	1183032	BSU11040-MONOMER
BSU37270	BSU37270	3824806	3826269	BSU37270-MONOMER
BSU33860	BSU33860	3472626	3473240	BSU33860-MONOMER
BSU18899	BSU18899	2060009	2060233	BSU18899-MONOMER
BSU33200	BSU33200	3405664	3406542	BSU33200-MONOMER
BSU23180	BSU23180	2422805	2423395	BSU23180-MONOMER
BSU09760	BSU09760	1050443	1050661	BSU09760-MONOMER
BSU28170	BSU28170	2877766	2879133	BSU28170-MONOMER
BSU32300	BSU32300	3318828	3319262	BSU32300-MONOMER
BSU04180	BSU04180	470957	471502	BSU04180-MONOMER
BSU08640	BSU08640	936773	936997	BSU08640-MONOMER
BSU09230	BSU09230	997175	997597	BSU09230-MONOMER
BSU31380	BSU31380	3224864	3225100	BSU31380-MONOMER
BSU13789	BSU13789	1445314	1445541	BSU13789-MONOMER
BSU07870	BSU07870	861586	861801	BSU07870-MONOMER
BSU37080	BSU37080	3803400	3804683	BSU37080-MONOMER
BSU30360	BSU30360	3108614	3109360	BSU30360-MONOMER
BSU18710	BSU18710	2041330	2041827	BSU18710-MONOMER
BSU06880	BSU06880	754920	755780	BSU06880-MONOMER
BSU22950	BSU22950	2400984	2401958	BSU22950-MONOMER
BSU28700	BSU28700	2935967	2936209	BSU28700-MONOMER
BSU04010	BSU04010	454029	454592	BSU04010-MONOMER
BSU06290	BSU06290	682375	683364	BSU06290-MONOMER
BSU28010	BSU28010	2859317	2859835	BSU28010-MONOMER
BSU27570	BSU27570	2818191	2818361	BSU27570-MONOMER
BSU09010	BSU09010	977775	979373	BSU09010-MONOMER
BSU05530	BSU05530	600229	600906	BSU05530-MONOMER
BSU13650	BSU13650	1431027	1431458	BSU13650-MONOMER
BSU26900	BSU26900	2749260	2749523	BSU26900-MONOMER
BSU36870	BSU36870	3786878	3787612	BSU36870-MONOMER
BSU04590	BSU04590	512814	513293	BSU04590-MONOMER
BSU18490	BSU18490	2017886	2018254	BSU18490-MONOMER
BSU25610	BSU25610	2642101	2642844	BSU25610-MONOMER
BSU22740	BSU22740	2381919	2382965	BSU22740-MONOMER
BSU03789	BSU03789	430356	430469	BSU03789-MONOMER
BSU03740	BSU03740	424904	426364	BSU03740-MONOMER
BSU24930	BSU24930	2576367	2576720	BSU24930-MONOMER
BSU27810	BSU27810	2841611	2843065	BSU27810-MONOMER
BSU02180	BSU02180	238164	238448	BSU02180-MONOMER
BSU08810	BSU08810	959311	959508	BSU08810-MONOMER
BSU23950	BSU23950	2489535	2490503	BSU23950-MONOMER
BSU13440	BSU13440	1410654	1411628	BSU13440-MONOMER
BSU00260	BSU00260	36478	37638	BSU00260-MONOMER
BSU36670	BSU36670	3770104	3770292	BSU36670-MONOMER
BSU23320	BSU23320	2433137	2433373	BSU23320-MONOMER
BSU18320	BSU18320	1974881	1982548	BSU18320-MONOMER
BSU22380	BSU22380	2348864	2349349	BSU22380-MONOMER
BSU03580	BSU03580	408240	408887	BSU03580-MONOMER
BSU21760	BSU21760	2292432	2292683	BSU21760-MONOMER
G8J2-21	BSU23616	2459141	2459263	MONOMER8J2-50
BSU19479	BSU19479	2122672	2122950	BSU19479-MONOMER
BSU22600	BSU22600	2367954	2369240	BSU22600-MONOMER
G8J2-173	BSU04849	532758	532886	MONOMER8J2-58
BSU27600	BSU27600	2820529	2822733	BSU27600-MONOMER
BSU18870	BSU18870	2057214	2057579	BSU18870-MONOMER
BSU08600	BSU08600	930818	931807	BSU08600-MONOMER
BSU29845	BSU29845	3054550	3054666	BSU29845-MONOMER
BSU13200	BSU13200	1387206	1388039	BSU13200-MONOMER
BSU18019	BSU18019	1930074	1930199	BSU18019-MONOMER
BSU36480	BSU36480	3753933	3755291	BSU36480-MONOMER
BSU24205	BSU24205	2516215	2516367	BSU24205-MONOMER
BSU18150	BSU18150	1942714	1943982	BSU18150-MONOMER
BSU17360	BSU17360	1868144	1868374	BSU17360-MONOMER
BSU03390	BSU03390	369236	369691	BSU03390-MONOMER
BSU13545	BSU13545	1422013	1422138	BSU13545-MONOMER
G8J2-13	BSU30466	3119273	3119410	MONOMER8J2-45
BSU15380	BSU15380	1610170	1610862	BSU15380-MONOMER
BSU22360	BSU22360	2346224	2347516	BSU22360-MONOMER
BSU40640	BSU40640	4177756	4178145	BSU40640-MONOMER
BSU27390	BSU27390	2797399	2797815	BSU27390-MONOMER
BSU14760	BSU14760	1545820	1546008	BSU14760-MONOMER
BSU32340	BSU32340	3321455	3322435	BSU32340-MONOMER
BSU39880	BSU39880	4095915	4096907	BSU39880-MONOMER
BSU08370	BSU08370	911964	912581	BSU08370-MONOMER
BSU14120	BSU14120	1485118	1485315	BSU14120-MONOMER
BSU12990	BSU12990	1367941	1368831	BSU12990-MONOMER
BSU39160	BSU39160	4019949	4020437	BSU39160-MONOMER
BSU36270	BSU36270	3733852	3735462	BSU36270-MONOMER
BSU13330	BSU13330	1398181	1398363	BSU13330-MONOMER
BSU17940	BSU17940	1924030	1924392	BSU17940-MONOMER
BSU37610	BSU37610	3860998	3861222	BSU37610-MONOMER
BSU03210	BSU03210	345479	347026	BSU03210-MONOMER
BSU12140	BSU12140	1284371	1284769	BSU12140-MONOMER
BSU40920	BSU40920	4199843	4200943	BSU40920-MONOMER
BSU36320	BSU36320	3740624	3741007	BSU36320-MONOMER
BSU22120	BSU22120	2324613	2325632	BSU22120-MONOMER
BSU11839	BSU11839	1256109	1256363	BSU11839-MONOMER
BSU27100	BSU27100	2768042	2768674	BSU27100-MONOMER
BSU35319	BSU35319	3631763	3632140	BSU35319-MONOMER
BSU32140	BSU32140	3304096	3304719	BSU32140-MONOMER
BSU10780	BSU10780	1156504	1157091	BSU10780-MONOMER
BSU08180	BSU08180	890022	891371	BSU08180-MONOMER
BSU10440	BSU10440	1118850	1119119	BSU10440-MONOMER
BSU12820	BSU12820	1348442	1348612	BSU12820-MONOMER
BSU32930	BSU32930	3378800	3379087	BSU32930-MONOMER
BSU36030	BSU36030	3712617	3713945	BSU36030-MONOMER
BSU09180	BSU09180	990612	991265	BSU09180-MONOMER
BSU17700	BSU17700	1904995	1905195	BSU17700-MONOMER
BSU32090	BSU32090	3299718	3299861	BSU32090-MONOMER
BSU03030	BSU03030	326888	327469	BSU03030-MONOMER
BSU08560	BSU08560	928389	928658	BSU08560-MONOMER
BSU40710	BSU40710	4183445	4183897	BSU40710-MONOMER
BSU31280	BSU31280	3213854	3214252	BSU31280-MONOMER
BSU21920	BSU21920	2306514	2307662	BSU21920-MONOMER
BSU07720	BSU07720	844097	844234	BSU07720-MONOMER
BSU26890	BSU26890	2747984	2748817	BSU26890-MONOMER
BSU29870	BSU29870	3056479	3056796	BSU29870-MONOMER
BSU31890	BSU31890	3274462	3275817	BSU31890-MONOMER
BSU06811	BSU06811	747079	747534	BSU06811-MONOMER
BSU07955	BSU07955	868007	869128	BSU07955-MONOMER
BSU28420	BSU28420	2905067	2905510	BSU28420-MONOMER
BSU12660	BSU12660	1333804	1334247	BSU12660-MONOMER
BSU06250	BSU06250	679390	679761	BSU06250-MONOMER
BSU12640	BSU12640	1331743	1332183	BSU12640-MONOMER
BSU27468	BSU27468	2805348	2805479	BSU27468-MONOMER
BSU35810	BSU35810	3690269	3691375	BSU35810-MONOMER
BSU05409	BSU05409	587333	587476	BSU05409-MONOMER
BSU17440	BSU17440	1876584	1877849	BSU17440-MONOMER
BSU26619	BSU26619	2720526	2720669	BSU26619-MONOMER
BSU02810	BSU02810	303804	304307	BSU02810-MONOMER
BSU04420	BSU04420	495344	495703	BSU04420-MONOMER
BSU40420	BSU40420	4155433	4156725	BSU40420-MONOMER
BSU25400	BSU25400	2619910	2620356	BSU25400-MONOMER
BSU21680	BSU21680	2287097	2287528	BSU21680-MONOMER
BSU03540	BSU03540	404458	405015	BSU03540-MONOMER
BSU26650	BSU26650	2723892	2724827	BSU26650-MONOMER
BSU24860	BSU24860	2571582	2571797	BSU24860-MONOMER
BSU31560	BSU31560	3242610	3243656	BSU31560-MONOMER
BSU02110	BSU02110	230819	231079	BSU02110-MONOMER
BSU07650	BSU07650	838077	838742	BSU07650-MONOMER
BSU23880	BSU23880	2483586	2483873	BSU23880-MONOMER
BSU12480	BSU12480	1319011	1319613	BSU12480-MONOMER
BSU23200	BSU23200	2424654	2425193	BSU23200-MONOMER
BSU35620	BSU35620	3659119	3660609	BSU35620-MONOMER
BSU22280	BSU22280	2339226	2339471	BSU22280-MONOMER
BSU17250	BSU17250	1860449	1861273	BSU17250-MONOMER
BSU20260	BSU20260	2172781	2172900	BSU20260-MONOMER
BSU02640	BSU02640	286048	286776	BSU02640-MONOMER
BSU19300	BSU19300	2100147	2100350	BSU19300-MONOMER
BSU40220	BSU40220	4132729	4134174	BSU40220-MONOMER
BSU40576	BSU40576	4171801	4171986	BSU40576-MONOMER
BSU21510	BSU21510	2271650	2271982	BSU21510-MONOMER
BSU18709	BSU18709	2040988	2041227	BSU18709-MONOMER
BSU26430	BSU26430	2704435	2705130	BSU26430-MONOMER
BSU28645	BSU28645	2930554	2930760	BSU28645-MONOMER
BSU31350	BSU31350	3220731	3222083	BSU31350-MONOMER
BSU17880	BSU17880	1919459	1919692	BSU17880-MONOMER
BSU07420	BSU07420	814384	815940	BSU07420-MONOMER
BSU21639	BSU21639	2282801	2282956	BSU21639-MONOMER
BSU12310	BSU12310	1301939	1303318	BSU12310-MONOMER
BSU17240	BSU17240	1860014	1860370	BSU17240-MONOMER
BSU35340	BSU35340	3632911	3634407	BSU35340-MONOMER
BSU11515	BSU11515	1228961	1229101	BSU11515-MONOMER
BSU17080	BSU17080	1781906	1782523	BSU17080-MONOMER
BSU15260	BSU15260	1595210	1595917	BSU15260-MONOMER
BSU02460	BSU02460	267890	268816	BSU02460-MONOMER
BSU40470	BSU40470	4159577	4159717	BSU40470-MONOMER
BSU40021	BSU40021	4109843	4110247	BSU40021-MONOMER
BSU14690	BSU14690	1538770	1539684	BSU14690-MONOMER
BSU21340	BSU21340	2248417	2249100	BSU21340-MONOMER
BSU39790	BSU39790	4086802	4087452	BSU39790-MONOMER
BSU26259	BSU26259	2693457	2693606	BSU26259-MONOMER
BSU14080	BSU14080	1481547	1482095	BSU14080-MONOMER
BSU31140	BSU31140	3193863	3194348	BSU31140-MONOMER
BSU39040	BSU39040	4007803	4008093	BSU39040-MONOMER
BSU07220	BSU07220	789652	790155	BSU07220-MONOMER
BSU13270	BSU13270	1394004	1394684	BSU13270-MONOMER
BSU12020	BSU12020	1274692	1275639	BSU12020-MONOMER
BSU37440	BSU37440	3843001	3844377	BSU37440-MONOMER
BSU35150	BSU35150	3609420	3609902	BSU35150-MONOMER
BSU12110	BSU12110	1282571	1283044	BSU12110-MONOMER
BSU16860	BSU16860	1758314	1759600	BSU16860-MONOMER
BSU36210	BSU36210	3727697	3728119	BSU36210-MONOMER
BSU02260	BSU02260	246658	247548	BSU02260-MONOMER
BSU11350	BSU11350	1210500	1211285	BSU11350-MONOMER
BSU39810	BSU39810	4088002	4089387	BSU39810-MONOMER
BSU35120	BSU35120	3607325	3608422	BSU35120-MONOMER
BSU21190	BSU21190	2238436	2239086	BSU21190-MONOMER
BSU10230	BSU10230	1098120	1098260	BSU10230-MONOMER
BSU26100	BSU26100	2681627	2682130	BSU26100-MONOMER
BSU32849	BSU32849	3372569	3372715	BSU32849-MONOMER
BSU30930	BSU30930	3163237	3163704	BSU30930-MONOMER
BSU09040	BSU09040	980313	980468	BSU09040-MONOMER
BSU07010	BSU07010	765838	768123	BSU07010-MONOMER
BSU31959	BSU31959	3280294	3280503	BSU31959-MONOMER
BSU11790	BSU11790	1252177	1252533	BSU11790-MONOMER
BSU08490	BSU08490	924210	924401	BSU08490-MONOMER
BSU34900	BSU34900	3585690	3586274	BSU34900-MONOMER
BSU31040	BSU31040	3183201	3183779	BSU31040-MONOMER
BSU16630	BSU16630	1734009	1736159	BSU16630-MONOMER
BSU07660	BSU07660	838783	838920	BSU07660-MONOMER
BSU02030	BSU02030	223219	223989	BSU02030-MONOMER
BSU29770	BSU29770	3047107	3047562	BSU29770-MONOMER
BSU39630	BSU39630	4068550	4070418	BSU39630-MONOMER
BSU06780	BSU06780	744851	745999	BSU06780-MONOMER
BSU21020	BSU21020	2221061	2221387	BSU21020-MONOMER
BSU27820	BSU27820	2843106	2843828	BSU27820-MONOMER
BSU25900	BSU25900	2664573	2665391	BSU25900-MONOMER
BSU06120	BSU06120	663601	663936	BSU06120-MONOMER
BSU30690	BSU30690	3138321	3138884	BSU30690-MONOMER
BSU27300	BSU27300	2788920	2789621	BSU27300-MONOMER
BSU06820	BSU06820	749775	750797	BSU06820-MONOMER
BSU05329	BSU05329	579047	579232	BSU05329-MONOMER
BSU11630	BSU11630	1239387	1240121	BSU11630-MONOMER
BSU26540	BSU26540	2713320	2713802	BSU26540-MONOMER
BSU34670	BSU34670	3561590	3562183	BSU34670-MONOMER
BSU04370	BSU04370	492654	492911	BSU04370-MONOMER
BSU16420	BSU16420	1711736	1712809	BSU16420-MONOMER
BSU25360	BSU25360	2616667	2616948	BSU25360-MONOMER
BSU01820	BSU01820	204351	204890	BSU01820-MONOMER
BSU03190	BSU03190	343578	344360	BSU03190-MONOMER
BSU39390	BSU39390	4047538	4048965	BSU39390-MONOMER
BSU24780	BSU24780	2564638	2564883	BSU24780-MONOMER
BSU20890	BSU20890	2211309	2211845	BSU20890-MONOMER
BSU01880	BSU01880	210572	210946	BSU01880-MONOMER
BSU25700	BSU25700	2647920	2648651	BSU25700-MONOMER
BSU23700	BSU23700	2464227	2464565	BSU23700-MONOMER
BSU30420	BSU30420	3115279	3115974	BSU30420-MONOMER
BSU22990	BSU22990	2405114	2405557	BSU22990-MONOMER
BSU06600	BSU06600	718622	719308	BSU06600-MONOMER
BSU22190	BSU22190	2332153	2332782	BSU22190-MONOMER
BSU11460	BSU11460	1223455	1224531	BSU11460-MONOMER
BSU19749	BSU19749	2145820	2146053	BSU19749-MONOMER
BSU34450	BSU34450	3536012	3537433	BSU34450-MONOMER
BSU19270	BSU19270	2098859	2099122	BSU19270-MONOMER
BSU16250	BSU16250	1697196	1697639	BSU16250-MONOMER
BSU37569	BSU37569	3856782	3856937	BSU37569-MONOMER
BSU01590	BSU01590	178665	179585	BSU01590-MONOMER
BSU18680	BSU18680	2038902	2039390	BSU18680-MONOMER
BSU39140	BSU39140	4019148	4019609	BSU39140-MONOMER
