Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
EWS79_RS01100	EWS79_RS01100	256648	258372	EWS79_RS01100-MONOMER
EWS79_RS02780	EWS79_RS02780	625010	625384	EWS79_RS02780-MONOMER
EWS79_RS02610	EWS79_RS02610	591466	591915	EWS79_RS02610-MONOMER
EWS79_RS07060	EWS79_RS07060	1618628	1618924	EWS79_RS07060-MONOMER
EWS79_RS06595	EWS79_RS06595	1501850	1503046	EWS79_RS06595-MONOMER
EWS79_RS01860	EWS79_RS01860	433235	433633	EWS79_RS01860-MONOMER
EWS79_RS04325	EWS79_RS04325	986261	987274	EWS79_RS04325-MONOMER
EWS79_RS06610	EWS79_RS06610	1507084	1510227	EWS79_RS06610-MONOMER
EWS79_RS07535	EWS79_RS07535	1729325	1730485	EWS79_RS07535-MONOMER
EWS79_RS00360	EWS79_RS00360	79111	79593	EWS79_RS00360-MONOMER
EWS79_RS02130	EWS79_RS02130	493158	495230	EWS79_RS02130-MONOMER
EWS79_RS02930	EWS79_RS02930	660028	660228	EWS79_RS02930-MONOMER
EWS79_RS00245	EWS79_RS00245	53615	54763	EWS79_RS00245-MONOMER
EWS79_RS01330	EWS79_RS01330	313472	313954	EWS79_RS01330-MONOMER
EWS79_RS08695	EWS79_RS08695	1973439	1974833	EWS79_RS08695-MONOMER
EWS79_RS02890	EWS79_RS02890	647826	648854	EWS79_RS02890-MONOMER
EWS79_RS08310	EWS79_RS08310	1893626	1894381	EWS79_RS08310-MONOMER
EWS79_RS03875	EWS79_RS03875	882949	883626	EWS79_RS03875-MONOMER
EWS79_RS06900	EWS79_RS06900	1581750	1582418	EWS79_RS06900-MONOMER
EWS79_RS00295	EWS79_RS00295	64495	65379	EWS79_RS00295-MONOMER
EWS79_RS01435	EWS79_RS01435	334283	335485	EWS79_RS01435-MONOMER
EWS79_RS08065	EWS79_RS08065	1843559	1843843	EWS79_RS08065-MONOMER
EWS79_RS01765	EWS79_RS01765	416255	417295	EWS79_RS01765-MONOMER
EWS79_RS07475	EWS79_RS07475	1716336	1716740	EWS79_RS07475-MONOMER
EWS79_RS00400	EWS79_RS00400	86671	87939	EWS79_RS00400-MONOMER
EWS79_RS05275	EWS79_RS05275	1200142	1200879	EWS79_RS05275-MONOMER
EWS79_RS04830	EWS79_RS04830	1089979	1092294	EWS79_RS04830-MONOMER
EWS79_RS01160	EWS79_RS01160	272594	274018	EWS79_RS01160-MONOMER
EWS79_RS05065	EWS79_RS05065	1151873	1153318	EWS79_RS05065-MONOMER
EWS79_RS00145	EWS79_RS00145	34224	34631	EWS79_RS00145-MONOMER
EWS79_RS01605	EWS79_RS01605	383926	384432	EWS79_RS01605-MONOMER
EWS79_RS01045	EWS79_RS01045	237085	237921	EWS79_RS01045-MONOMER
EWS79_RS07730	EWS79_RS07730	1770265	1770708	EWS79_RS07730-MONOMER
EWS79_RS02925	EWS79_RS02925	656833	659973	EWS79_RS02925-MONOMER
EWS79_RS08885	EWS79_RS08885	2009405	2011090	EWS79_RS08885-MONOMER
EWS79_RS04090	EWS79_RS04090	939988	941115	EWS79_RS04090-MONOMER
EWS79_RS05795	EWS79_RS05795	1316361	1317449	EWS79_RS05795-MONOMER
EWS79_RS06395	EWS79_RS06395	1454112	1454744	EWS79_RS06395-MONOMER
EWS79_RS01155	EWS79_RS01155	271118	272539	EWS79_RS01155-MONOMER
EWS79_RS07675	EWS79_RS07675	1761029	1761235	EWS79_RS07675-MONOMER
EWS79_RS00025	EWS79_RS00025	5781	6689	EWS79_RS00025-MONOMER
EWS79_RS06910	EWS79_RS06910	1583700	1584173	EWS79_RS06910-MONOMER
EWS79_RS03440	EWS79_RS03440	774195	775412	EWS79_RS03440-MONOMER
EWS79_RS07850	EWS79_RS07850	1795765	1796592	EWS79_RS07850-MONOMER
EWS79_RS08505	EWS79_RS08505	1934835	1935470	EWS79_RS08505-MONOMER
EWS79_RS08665	EWS79_RS08665	1966753	1967400	EWS79_RS08665-MONOMER
EWS79_RS04575	EWS79_RS04575	1039239	1040003	EWS79_RS04575-MONOMER
EWS79_RS07820	EWS79_RS07820	1790042	1790947	EWS79_RS07820-MONOMER
EWS79_RS07665	EWS79_RS07665	1758995	1760113	EWS79_RS07665-MONOMER
EWS79_RS02920	EWS79_RS02920	655995	656678	EWS79_RS02920-MONOMER
EWS79_RS06400	EWS79_RS06400	1454945	1455406	EWS79_RS06400-MONOMER
EWS79_RS02500	EWS79_RS02500	567673	568557	EWS79_RS02500-MONOMER
EWS79_RS01250	EWS79_RS01250	295330	296772	EWS79_RS01250-MONOMER
EWS79_RS05905	EWS79_RS05905	1341736	1342227	EWS79_RS05905-MONOMER
EWS79_RS07615	EWS79_RS07615	1749426	1749854	EWS79_RS07615-MONOMER
EWS79_RS02405	EWS79_RS02405	542205	543218	EWS79_RS02405-MONOMER
EWS79_RS06085	EWS79_RS06085	1384231	1384306	EWS79_RS06085-tRNA
EWS79_RS08335	EWS79_RS08335	1898275	1901070	EWS79_RS08335-rRNA
EWS79_RS06535	EWS79_RS06535	1485708	1486517	EWS79_RS06535-MONOMER
EWS79_RS03750	EWS79_RS03750	856015	857901	EWS79_RS03750-MONOMER
EWS79_RS07920	EWS79_RS07920	1810996	1812261	EWS79_RS07920-MONOMER
EWS79_RS04745	EWS79_RS04745	1077142	1077525	EWS79_RS04745-MONOMER
EWS79_RS04765	EWS79_RS04765	1078861	1079385	EWS79_RS04765-MONOMER
EWS79_RS08790	EWS79_RS08790	1994984	1995181	EWS79_RS08790-MONOMER
EWS79_RS05465	EWS79_RS05465	1244884	1245147	EWS79_RS05465-MONOMER
EWS79_RS00395	EWS79_RS00395	85618	86169	EWS79_RS00395-MONOMER
EWS79_RS03625	EWS79_RS03625	819816	822020	EWS79_RS03625-MONOMER
EWS79_RS02515	EWS79_RS02515	569594	570571	EWS79_RS02515-MONOMER
EWS79_RS05470	EWS79_RS05470	1245300	1246001	EWS79_RS05470-MONOMER
EWS79_RS08340	EWS79_RS08340	1901340	1901415	EWS79_RS08340-tRNA
EWS79_RS04140	EWS79_RS04140	950441	950662	EWS79_RS04140-MONOMER
EWS79_RS07960	EWS79_RS07960	1818787	1821405	EWS79_RS07960-MONOMER
EWS79_RS00940	EWS79_RS00940	214646	215200	EWS79_RS00940-MONOMER
EWS79_RS01520	EWS79_RS01520	359708	360814	EWS79_RS01520-MONOMER
EWS79_RS01230	EWS79_RS01230	290565	291338	EWS79_RS01230-MONOMER
EWS79_RS02800	EWS79_RS02800	629025	630356	EWS79_RS02800-MONOMER
EWS79_RS06430	EWS79_RS06430	1461503	1463551	EWS79_RS06430-MONOMER
EWS79_RS08880	EWS79_RS08880	2007881	2009332	EWS79_RS08880-MONOMER
EWS79_RS08705	EWS79_RS08705	1976725	1977678	EWS79_RS08705-MONOMER
EWS79_RS08350	EWS79_RS08350	1901664	1903154	EWS79_RS08350-rRNA
EWS79_RS07085	EWS79_RS07085	1624233	1624586	EWS79_RS07085-MONOMER
EWS79_RS06895	EWS79_RS06895	1581356	1581661	EWS79_RS06895-MONOMER
EWS79_RS05725	EWS79_RS05725	1299393	1299989	EWS79_RS05725-MONOMER
EWS79_RS05020	EWS79_RS05020	1143525	1144550	EWS79_RS05020-MONOMER
EWS79_RS01095	EWS79_RS01095	255345	256526	EWS79_RS01095-MONOMER
EWS79_RS03590	EWS79_RS03590	814331	814927	EWS79_RS03590-MONOMER
EWS79_RS04855	EWS79_RS04855	1099149	1100351	EWS79_RS04855-MONOMER
EWS79_RS08555	EWS79_RS08555	1944702	1945619	EWS79_RS08555-MONOMER
EWS79_RS02320	EWS79_RS02320	525819	526175	EWS79_RS02320-MONOMER
EWS79_RS02140	EWS79_RS02140	496136	497488	EWS79_RS02140-MONOMER
EWS79_RS03470	EWS79_RS03470	781580	782119	EWS79_RS03470-MONOMER
EWS79_RS04365	EWS79_RS04365	994605	996716	EWS79_RS04365-MONOMER
EWS79_RS01640	EWS79_RS01640	390757	391083	EWS79_RS01640-MONOMER
EWS79_RS03800	EWS79_RS03800	867380	868495	EWS79_RS03800-MONOMER
EWS79_RS02015	EWS79_RS02015	465035	466174	EWS79_RS02015-MONOMER
EWS79_RS03150	EWS79_RS03150	709498	711024	EWS79_RS03150-MONOMER
EWS79_RS08875	EWS79_RS08875	2006961	2007881	EWS79_RS08875-MONOMER
EWS79_RS00780	EWS79_RS00780	171336	171575	EWS79_RS00780-MONOMER
EWS79_RS07600	EWS79_RS07600	1746350	1746694	EWS79_RS07600-MONOMER
EWS79_RS08190	EWS79_RS08190	1873144	1873638	EWS79_RS08190-MONOMER
EWS79_RS02585	EWS79_RS02585	587283	587918	EWS79_RS02585-MONOMER
EWS79_RS04225	EWS79_RS04225	965838	966470	EWS79_RS04225-MONOMER
EWS79_RS04590	EWS79_RS04590	1042582	1043184	EWS79_RS04590-MONOMER
EWS79_RS03905	EWS79_RS03905	888599	890272	EWS79_RS03905-MONOMER
EWS79_RS00580	EWS79_RS00580	127482	127961	EWS79_RS00580-MONOMER
EWS79_RS02555	EWS79_RS02555	580049	581317	EWS79_RS02555-MONOMER
EWS79_RS05050	EWS79_RS05050	1148806	1149435	EWS79_RS05050-MONOMER
EWS79_RS04645	EWS79_RS04645	1056408	1056962	EWS79_RS04645-MONOMER
EWS79_RS00030	EWS79_RS00030	6700	8115	EWS79_RS00030-MONOMER
EWS79_RS05910	EWS79_RS05910	1342250	1343221	EWS79_RS05910-MONOMER
EWS79_RS07900	EWS79_RS07900	1806557	1807153	EWS79_RS07900-MONOMER
EWS79_RS07340	EWS79_RS07340	1685171	1686400	EWS79_RS07340-MONOMER
EWS79_RS01990	EWS79_RS01990	460452	462002	EWS79_RS01990-MONOMER
EWS79_RS04800	EWS79_RS04800	1085205	1085696	EWS79_RS04800-MONOMER
EWS79_RS08615	EWS79_RS08615	1955851	1956390	EWS79_RS08615-MONOMER
EWS79_RS00010	EWS79_RS00010	2538	3653	EWS79_RS00010-MONOMER
EWS79_RS02025	EWS79_RS02025	466880	467851	EWS79_RS02025-MONOMER
EWS79_RS01170	EWS79_RS01170	274711	276462	EWS79_RS01170-MONOMER
EWS79_RS07950	EWS79_RS07950	1817753	1817828	EWS79_RS07950-tRNA
EWS79_RS06940	EWS79_RS06940	1592095	1592562	EWS79_RS06940-MONOMER
EWS79_RS04770	EWS79_RS04770	1079510	1079881	EWS79_RS04770-RNA
EWS79_RS08170	EWS79_RS08170	1867191	1868666	EWS79_RS08170-MONOMER
EWS79_RS03890	EWS79_RS03890	886237	886827	EWS79_RS03890-MONOMER
EWS79_RS06865	EWS79_RS06865	1573938	1574519	EWS79_RS06865-MONOMER
EWS79_RS03360	EWS79_RS03360	752847	753497	EWS79_RS03360-MONOMER
EWS79_RS06210	EWS79_RS06210	1411262	1412083	EWS79_RS06210-MONOMER
EWS79_RS01810	EWS79_RS01810	425019	425771	EWS79_RS01810-MONOMER
EWS79_RS00170	EWS79_RS00170	38961	39422	EWS79_RS00170-MONOMER
EWS79_RS06450	EWS79_RS06450	1466024	1466416	EWS79_RS06450-MONOMER
EWS79_RS08370	EWS79_RS08370	1908953	1909144	EWS79_RS08370-MONOMER
EWS79_RS04220	EWS79_RS04220	964794	965759	EWS79_RS04220-MONOMER
EWS79_RS06220	EWS79_RS06220	1413455	1414240	EWS79_RS06220-MONOMER
EWS79_RS00155	EWS79_RS00155	37403	37837	EWS79_RS00155-MONOMER
EWS79_RS06120	EWS79_RS06120	1390145	1391554	EWS79_RS06120-MONOMER
EWS79_RS00945	EWS79_RS00945	215414	215713	EWS79_RS00945-MONOMER
EWS79_RS08550	EWS79_RS08550	1943574	1944581	EWS79_RS08550-MONOMER
EWS79_RS04610	EWS79_RS04610	1046382	1047629	EWS79_RS04610-MONOMER
EWS79_RS05415	EWS79_RS05415	1233969	1234045	EWS79_RS05415-tRNA
EWS79_RS08495	EWS79_RS08495	1932610	1933716	EWS79_RS08495-MONOMER
EWS79_RS04455	EWS79_RS04455	1015180	1017459	EWS79_RS04455-MONOMER
EWS79_RS01000	EWS79_RS01000	227473	227559	EWS79_RS01000-tRNA
EWS79_RS08245	EWS79_RS08245	1880248	1880793	EWS79_RS08245-MONOMER
EWS79_RS07010	EWS79_RS07010	1607707	1608453	EWS79_RS07010-MONOMER
EWS79_RS04945	EWS79_RS04945	1124960	1126201	EWS79_RS04945-MONOMER
EWS79_RS06950	EWS79_RS06950	1593702	1593777	EWS79_RS06950-tRNA
EWS79_RS01500	EWS79_RS01500	354976	356022	EWS79_RS01500-MONOMER
EWS79_RS03600	EWS79_RS03600	815568	816914	EWS79_RS03600-MONOMER
EWS79_RS00370	EWS79_RS00370	80632	81324	EWS79_RS00370-MONOMER
EWS79_RS02290	EWS79_RS02290	523269	523640	EWS79_RS02290-MONOMER
EWS79_RS00740	EWS79_RS00740	159436	161427	EWS79_RS00740-MONOMER
EWS79_RS01570	EWS79_RS01570	375992	376453	EWS79_RS01570-MONOMER
EWS79_RS00410	EWS79_RS00410	88491	89555	EWS79_RS00410-MONOMER
EWS79_RS06180	EWS79_RS06180	1406037	1406576	EWS79_RS06180-MONOMER
EWS79_RS06965	EWS79_RS06965	1595161	1596333	EWS79_RS06965-MONOMER
EWS79_RS05915	EWS79_RS05915	1343229	1343633	EWS79_RS05915-MONOMER
EWS79_RS07955	EWS79_RS07955	1817996	1818331	EWS79_RS07955-MONOMER
EWS79_RS02625	EWS79_RS02625	593498	594028	EWS79_RS02625-MONOMER
EWS79_RS06060	EWS79_RS06060	1376018	1377379	EWS79_RS06060-MONOMER
EWS79_RS08345	EWS79_RS08345	1901439	1901515	EWS79_RS08345-tRNA
EWS79_RS06655	EWS79_RS06655	1517505	1518083	EWS79_RS06655-MONOMER
EWS79_RS00040	EWS79_RS00040	9131	10843	EWS79_RS00040-MONOMER
EWS79_RS02575	EWS79_RS02575	585239	586063	EWS79_RS02575-MONOMER
EWS79_RS06710	EWS79_RS06710	1528754	1529245	EWS79_RS06710-MONOMER
EWS79_RS03730	EWS79_RS03730	847798	849522	EWS79_RS03730-MONOMER
EWS79_RS06685	EWS79_RS06685	1525384	1525707	EWS79_RS06685-MONOMER
EWS79_RS08000	EWS79_RS08000	1828066	1828734	EWS79_RS08000-MONOMER
EWS79_RS00150	EWS79_RS00150	34635	37055	EWS79_RS00150-MONOMER
EWS79_RS00535	EWS79_RS00535	118385	119179	EWS79_RS00535-MONOMER
EWS79_RS00655	EWS79_RS00655	142768	143811	EWS79_RS00655-MONOMER
EWS79_RS03745	EWS79_RS03745	853542	855320	EWS79_RS03745-MONOMER
EWS79_RS02195	EWS79_RS02195	509031	510353	EWS79_RS02195-MONOMER
EWS79_RS05855	EWS79_RS05855	1330330	1331166	EWS79_RS05855-MONOMER
EWS79_RS05105	EWS79_RS05105	1161805	1162158	EWS79_RS05105-MONOMER
EWS79_RS03670	EWS79_RS03670	832023	833348	EWS79_RS03670-MONOMER
EWS79_RS03350	EWS79_RS03350	750201	751622	EWS79_RS03350-MONOMER
EWS79_RS03690	EWS79_RS03690	837167	838099	EWS79_RS03690-MONOMER
EWS79_RS05995	EWS79_RS05995	1361570	1362583	EWS79_RS05995-MONOMER
EWS79_RS02845	EWS79_RS02845	636331	636606	EWS79_RS02845-MONOMER
EWS79_RS05445	EWS79_RS05445	1240242	1241894	EWS79_RS05445-MONOMER
EWS79_RS04850	EWS79_RS04850	1098624	1099097	EWS79_RS04850-MONOMER
EWS79_RS02770	EWS79_RS02770	622073	622909	EWS79_RS02770-MONOMER
EWS79_RS01015	EWS79_RS01015	230399	231427	EWS79_RS01015-MONOMER
EWS79_RS00790	EWS79_RS00790	173439	174767	EWS79_RS00790-MONOMER
EWS79_RS05335	EWS79_RS05335	1213756	1214514	EWS79_RS05335-MONOMER
EWS79_RS06115	EWS79_RS06115	1388667	1390100	EWS79_RS06115-MONOMER
EWS79_RS03175	EWS79_RS03175	715604	717697	EWS79_RS03175-MONOMER
EWS79_RS01545	EWS79_RS01545	368681	370102	EWS79_RS01545-MONOMER
EWS79_RS04670	EWS79_RS04670	1061370	1062410	EWS79_RS04670-MONOMER
EWS79_RS02690	EWS79_RS02690	608419	609210	EWS79_RS02690-MONOMER
EWS79_RS04540	EWS79_RS04540	1031691	1032638	EWS79_RS04540-MONOMER
EWS79_RS04170	EWS79_RS04170	955327	957057	EWS79_RS04170-MONOMER
EWS79_RS05155	EWS79_RS05155	1171303	1172031	EWS79_RS05155-MONOMER
EWS79_RS04350	EWS79_RS04350	992069	992142	EWS79_RS04350-tRNA
EWS79_RS03190	EWS79_RS03190	719275	721320	EWS79_RS03190-MONOMER
EWS79_RS02860	EWS79_RS02860	638651	640345	EWS79_RS02860-MONOMER
EWS79_RS05340	EWS79_RS05340	1214923	1218561	EWS79_RS05340-MONOMER
EWS79_RS03000	EWS79_RS03000	671464	672441	EWS79_RS03000-MONOMER
EWS79_RS03540	EWS79_RS03540	801139	803907	EWS79_RS03540-MONOMER
EWS79_RS04215	EWS79_RS04215	963298	964776	EWS79_RS04215-MONOMER
EWS79_RS09035	EWS79_RS09035	2050623	2051324	EWS79_RS09035-MONOMER
EWS79_RS08085	EWS79_RS08085	1847493	1849877	EWS79_RS08085-MONOMER
EWS79_RS02885	EWS79_RS02885	647227	647748	EWS79_RS02885-MONOMER
EWS79_RS03070	EWS79_RS03070	691765	691839	EWS79_RS03070-tRNA
EWS79_RS01120	EWS79_RS01120	261594	262238	EWS79_RS01120-MONOMER
EWS79_RS04750	EWS79_RS04750	1077559	1077850	EWS79_RS04750-MONOMER
EWS79_RS01415	EWS79_RS01415	330179	330964	EWS79_RS01415-MONOMER
EWS79_RS05215	EWS79_RS05215	1182359	1184314	EWS79_RS05215-MONOMER
EWS79_RS02880	EWS79_RS02880	645495	647099	EWS79_RS02880-MONOMER
EWS79_RS02645	EWS79_RS02645	598180	600615	EWS79_RS02645-MONOMER
EWS79_RS07375	EWS79_RS07375	1695506	1696642	EWS79_RS07375-MONOMER
EWS79_RS05880	EWS79_RS05880	1335485	1336075	EWS79_RS05880-MONOMER
EWS79_RS08215	EWS79_RS08215	1875573	1875815	EWS79_RS08215-MONOMER
EWS79_RS06390	EWS79_RS06390	1453272	1453712	EWS79_RS06390-MONOMER
EWS79_RS05055	EWS79_RS05055	1149451	1150347	EWS79_RS05055-MONOMER
EWS79_RS02600	EWS79_RS02600	589159	590526	EWS79_RS02600-MONOMER
EWS79_RS00880	EWS79_RS00880	197849	198772	EWS79_RS00880-MONOMER
EWS79_RS00995	EWS79_RS00995	226487	227236	EWS79_RS00995-MONOMER
EWS79_RS05270	EWS79_RS05270	1198329	1199783	EWS79_RS05270-MONOMER
EWS79_RS02810	EWS79_RS02810	630775	631323	EWS79_RS02810-MONOMER
EWS79_RS04210	EWS79_RS04210	963104	963188	EWS79_RS04210-tRNA
EWS79_RS08600	EWS79_RS08600	1952734	1953660	EWS79_RS08600-MONOMER
EWS79_RS09040	EWS79_RS09040	2051324	2052322	EWS79_RS09040-MONOMER
EWS79_RS02985	EWS79_RS02985	667970	669178	EWS79_RS02985-MONOMER
EWS79_RS03635	EWS79_RS03635	823251	823613	EWS79_RS03635-MONOMER
EWS79_RS01620	EWS79_RS01620	387950	388249	EWS79_RS01620-MONOMER
EWS79_RS07195	EWS79_RS07195	1652828	1653412	EWS79_RS07195-MONOMER
EWS79_RS08855	EWS79_RS08855	2004067	2005251	EWS79_RS08855-MONOMER
EWS79_RS05035	EWS79_RS05035	1146418	1147104	EWS79_RS05035-MONOMER
EWS79_RS04015	EWS79_RS04015	918738	920696	EWS79_RS04015-MONOMER
EWS79_RS01935	EWS79_RS01935	446857	448221	EWS79_RS01935-MONOMER
EWS79_RS02425	EWS79_RS02425	546926	547507	EWS79_RS02425-MONOMER
EWS79_RS04445	EWS79_RS04445	1013190	1013732	EWS79_RS04445-MONOMER
EWS79_RS07935	EWS79_RS07935	1814253	1815410	EWS79_RS07935-MONOMER
EWS79_RS08250	EWS79_RS08250	1880906	1881406	EWS79_RS08250-MONOMER
EWS79_RS02660	EWS79_RS02660	602701	603564	EWS79_RS02660-MONOMER
EWS79_RS01080	EWS79_RS01080	242774	251728	EWS79_RS01080-MONOMER
EWS79_RS02400	EWS79_RS02400	540548	542038	EWS79_RS02400-MONOMER
EWS79_RS06565	EWS79_RS06565	1495075	1497537	EWS79_RS06565-MONOMER
EWS79_RS02725	EWS79_RS02725	613762	614418	EWS79_RS02725-MONOMER
EWS79_RS00375	EWS79_RS00375	81761	82558	EWS79_RS00375-MONOMER
EWS79_RS03110	EWS79_RS03110	701510	702055	EWS79_RS03110-MONOMER
EWS79_RS03780	EWS79_RS03780	864439	864975	EWS79_RS03780-MONOMER
EWS79_RS03460	EWS79_RS03460	779578	781056	EWS79_RS03460-MONOMER
EWS79_RS02190	EWS79_RS02190	508032	508751	EWS79_RS02190-MONOMER
EWS79_RS00125	EWS79_RS00125	28029	28976	EWS79_RS00125-MONOMER
EWS79_RS05015	EWS79_RS05015	1143198	1143512	EWS79_RS05015-MONOMER
EWS79_RS05460	EWS79_RS05460	1244341	1244799	EWS79_RS05460-MONOMER
EWS79_RS04730	EWS79_RS04730	1075663	1076181	EWS79_RS04730-MONOMER
EWS79_RS04380	EWS79_RS04380	999586	1000404	EWS79_RS04380-MONOMER
EWS79_RS02935	EWS79_RS02935	660225	660623	EWS79_RS02935-MONOMER
EWS79_RS04305	EWS79_RS04305	982362	983558	EWS79_RS04305-MONOMER
EWS79_RS07940	EWS79_RS07940	1815585	1816640	EWS79_RS07940-MONOMER
EWS79_RS07975	EWS79_RS07975	1824040	1824441	EWS79_RS07975-MONOMER
EWS79_RS02470	EWS79_RS02470	558135	560552	EWS79_RS02470-MONOMER
EWS79_RS08970	EWS79_RS08970	2034246	2035154	EWS79_RS08970-MONOMER
EWS79_RS05685	EWS79_RS05685	1290191	1291429	EWS79_RS05685-MONOMER
EWS79_RS08070	EWS79_RS08070	1844339	1845772	EWS79_RS08070-MONOMER
EWS79_RS06440	EWS79_RS06440	1464758	1465819	EWS79_RS06440-MONOMER
EWS79_RS02050	EWS79_RS02050	472736	473317	EWS79_RS02050-MONOMER
EWS79_RS07480	EWS79_RS07480	1716875	1717354	EWS79_RS07480-MONOMER
EWS79_RS05175	EWS79_RS05175	1174594	1175292	EWS79_RS05175-MONOMER
EWS79_RS02065	EWS79_RS02065	475902	476609	EWS79_RS02065-MONOMER
EWS79_RS00160	EWS79_RS00160	38017	38619	EWS79_RS00160-MONOMER
EWS79_RS04525	EWS79_RS04525	1030009	1030617	EWS79_RS04525-MONOMER
EWS79_RS05045	EWS79_RS05045	1147734	1148705	EWS79_RS05045-MONOMER
EWS79_RS07895	EWS79_RS07895	1806124	1806510	EWS79_RS07895-MONOMER
EWS79_RS02200	EWS79_RS02200	510350	510799	EWS79_RS02200-MONOMER
EWS79_RS01455	EWS79_RS01455	339233	340582	EWS79_RS01455-MONOMER
EWS79_RS07345	EWS79_RS07345	1686460	1688538	EWS79_RS07345-MONOMER
EWS79_RS06870	EWS79_RS06870	1574593	1576455	EWS79_RS06870-MONOMER
EWS79_RS02475	EWS79_RS02475	560720	561877	EWS79_RS02475-MONOMER
EWS79_RS07740	EWS79_RS07740	1772190	1772513	EWS79_RS07740-MONOMER
EWS79_RS07170	EWS79_RS07170	1649127	1649495	EWS79_RS07170-MONOMER
EWS79_RS01870	EWS79_RS01870	434267	435391	EWS79_RS01870-MONOMER
EWS79_RS00845	EWS79_RS00845	190135	191262	EWS79_RS00845-MONOMER
EWS79_RS02410	EWS79_RS02410	543371	545617	EWS79_RS02410-MONOMER
EWS79_RS00610	EWS79_RS00610	134984	135679	EWS79_RS00610-MONOMER
EWS79_RS00935	EWS79_RS00935	213979	214317	EWS79_RS00935-MONOMER
EWS79_RS06155	EWS79_RS06155	1399084	1399788	EWS79_RS06155-MONOMER
EWS79_RS07205	EWS79_RS07205	1654407	1654883	EWS79_RS07205-MONOMER
EWS79_RS07260	EWS79_RS07260	1669393	1670031	EWS79_RS07260-MONOMER
EWS79_RS07250	EWS79_RS07250	1667415	1667627	EWS79_RS07250-MONOMER
EWS79_RS00595	EWS79_RS00595	130040	131632	EWS79_RS00595-MONOMER
EWS79_RS07455	EWS79_RS07455	1713229	1714608	EWS79_RS07455-MONOMER
EWS79_RS05505	EWS79_RS05505	1250803	1251408	EWS79_RS05505-MONOMER
EWS79_RS00980	EWS79_RS00980	223789	224814	EWS79_RS00980-MONOMER
EWS79_RS03015	EWS79_RS03015	677236	678249	EWS79_RS03015-MONOMER
EWS79_RS07285	EWS79_RS07285	1674811	1675941	EWS79_RS07285-MONOMER
EWS79_RS06490	EWS79_RS06490	1474517	1475791	EWS79_RS06490-MONOMER
EWS79_RS03805	EWS79_RS03805	868505	868819	EWS79_RS03805-MONOMER
EWS79_RS02315	EWS79_RS02315	525286	525819	EWS79_RS02315-MONOMER
EWS79_RS01070	EWS79_RS01070	241433	241795	EWS79_RS01070-MONOMER
EWS79_RS07765	EWS79_RS07765	1776131	1776673	EWS79_RS07765-MONOMER
EWS79_RS03715	EWS79_RS03715	843109	845055	EWS79_RS03715-MONOMER
EWS79_RS08830	EWS79_RS08830	2000705	2001592	EWS79_RS08830-MONOMER
EWS79_RS05400	EWS79_RS05400	1229876	1230865	EWS79_RS05400-MONOMER
EWS79_RS01440	EWS79_RS01440	335608	336279	EWS79_RS01440-MONOMER
EWS79_RS02215	EWS79_RS02215	513363	513734	EWS79_RS02215-MONOMER
EWS79_RS04700	EWS79_RS04700	1069194	1070933	EWS79_RS04700-MONOMER
EWS79_RS03270	EWS79_RS03270	738027	739022	EWS79_RS03270-MONOMER
EWS79_RS04585	EWS79_RS04585	1042407	1042595	EWS79_RS04585-MONOMER
EWS79_RS08025	EWS79_RS08025	1834508	1836364	EWS79_RS08025-MONOMER
EWS79_RS08640	EWS79_RS08640	1961390	1961959	EWS79_RS08640-MONOMER
EWS79_RS05325	EWS79_RS05325	1212034	1213287	EWS79_RS05325-MONOMER
EWS79_RS02340	EWS79_RS02340	527989	529377	EWS79_RS02340-MONOMER
EWS79_RS07800	EWS79_RS07800	1783208	1785016	EWS79_RS07800-MONOMER
EWS79_RS01300	EWS79_RS01300	306271	306741	EWS79_RS01300-MONOMER
EWS79_RS07495	EWS79_RS07495	1719488	1720138	EWS79_RS07495-MONOMER
EWS79_RS01515	EWS79_RS01515	357765	359696	EWS79_RS01515-MONOMER
EWS79_RS02650	EWS79_RS02650	600766	601547	EWS79_RS02650-MONOMER
EWS79_RS08515	EWS79_RS08515	1936914	1938023	EWS79_RS08515-MONOMER
EWS79_RS06675	EWS79_RS06675	1523033	1524529	EWS79_RS06675-MONOMER
EWS79_RS06995	EWS79_RS06995	1605225	1605407	EWS79_RS06995-MONOMER
EWS79_RS01975	EWS79_RS01975	456854	457213	EWS79_RS01975-MONOMER
EWS79_RS03915	EWS79_RS03915	892102	892650	EWS79_RS03915-MONOMER
EWS79_RS01550	EWS79_RS01550	370248	371705	EWS79_RS01550-MONOMER
EWS79_RS07035	EWS79_RS07035	1612900	1613015	EWS79_RS07035-rRNA
EWS79_RS02210	EWS79_RS02210	512257	512964	EWS79_RS02210-MONOMER
EWS79_RS04045	EWS79_RS04045	926013	927887	EWS79_RS04045-MONOMER
EWS79_RS02370	EWS79_RS02370	533079	533169	EWS79_RS02370-tRNA
EWS79_RS02525	EWS79_RS02525	571458	573212	EWS79_RS02525-MONOMER
EWS79_RS08785	EWS79_RS08785	1994180	1994971	EWS79_RS08785-MONOMER
EWS79_RS07645	EWS79_RS07645	1756271	1756858	EWS79_RS07645-MONOMER
EWS79_RS01825	EWS79_RS01825	428100	428534	EWS79_RS01825-MONOMER
EWS79_RS04340	EWS79_RS04340	989978	990823	EWS79_RS04340-MONOMER
