reaction	direction	complex	mods	keff
ACMUMtex	FWD	CPLX0-7534		75.26768199270408
ACMUMtex	FWD	G6700-MONOMER		34.19401863135169
ACNAMt2pp	FWD	NANT-MONOMER		41.63688377732881
ACNAMtex	FWD	CPLX0-7533		76.74472378998097
ACNAMtex	REV	CPLX0-7533		76.74472378998097
ACNAMtex	FWD	CPLX0-7534		75.26768199270408
ACNAMtex	REV	CPLX0-7534		75.26768199270408
ACNAMtex	FWD	G7921-MONOMER		25.51565484346356
ACNAMtex	REV	G7921-MONOMER		25.51565484346356
ACNML	FWD	ACNEULY-CPLX		81.11348398316292
ACOAD1f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD1f	REV	ACYLCOADEHYDROG-MONOMER		2381.6516876384626
ACOAD2f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD2f	REV	ACYLCOADEHYDROG-MONOMER		2381.6516876384626
ACOAD3f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD3f	REV	ACYLCOADEHYDROG-MONOMER		2381.6516876384626
ACOAD4f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD4f	REV	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD5f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD5f	REV	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD6f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD6f	REV	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD7f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD7f	REV	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD8f	FWD	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOAD8f	REV	ACYLCOADEHYDROG-MONOMER		61.05747947137517
ACOATA1	FWD	CPLX0-252		49.24260175308334
ACOATA1	REV	CPLX0-252		49.24260175308334
ACODA	FWD	ACETYLORNDEACET-CPLX	zn2(1)	1.7710947492274822
ACOLIPAabctex	FWD	ABC-53-CPLX		101.33633471925427
ACONMT	FWD	G6806-MONOMER		26.267803676795737
ACONTa	FWD	CPLX0-7760	4fe4s(1)	1598.020865611754
ACONTa	REV	CPLX0-7760	4fe4s(1)	109.88222585047902
ACONTa	FWD	CPLX0-7761	4fe4s(1)	106.3305798823874
ACONTa	REV	CPLX0-7761	4fe4s(1)	106.3305798823874
ACONTb	FWD	CPLX0-7760	4fe4s(1)	1603.4660795489128
ACONTb	REV	CPLX0-7760	4fe4s(1)	109.88222585047902
ACONTb	FWD	CPLX0-7761	4fe4s(1)	106.3305798823874
ACONTb	REV	CPLX0-7761	4fe4s(1)	106.3305798823874
ACOTA	FWD	ACETYLORNTRANSAM-CPLX	pydx5p(1)	60.16534110067218
ACOTA	REV	ACETYLORNTRANSAM-CPLX	pydx5p(1)	60.16534110067218
ACOTA	FWD	SUCCORNTRANSAM-CPLX	pydx5p(1)	60.063592198722645
ACOTA	REV	SUCCORNTRANSAM-CPLX	pydx5p(1)	60.063592198722645
ACPPAT1201	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1401	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1411	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1601	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1611	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1801	FWD	EG11437-MONOMER		32.32271383494568
ACPPAT1811	FWD	EG11437-MONOMER		32.32271383494568
ACPS11	FWD	EG12221-MONOMER		21.180260177152217
ACPS11	FWD	HOLO-ACP-SYNTH-CPLX	mg2(1)	25.654640313645974
ACPS11	FWD	HOLO-ACP-SYNTH-CPLX	mn2(1)	25.654640313645974
ACSERtex	FWD	CPLX0-7530		74.67911373302745
ACSERtex	REV	CPLX0-7530		74.67911373302745
ACSERtex	FWD	CPLX0-7533		76.74472378998097
ACSERtex	REV	CPLX0-7533		76.74472378998097
ACSERtex	FWD	CPLX0-7534		75.26768199270408
ACSERtex	REV	CPLX0-7534		75.26768199270408
ACSERtex	FWD	G6700-MONOMER		34.19401863135169
ACSERtex	REV	G6700-MONOMER		34.19401863135169
ACSERtpp	FWD	EG11639-MONOMER		28.509317403326005
ACSERtpp	FWD	EG12445-MONOMER		20.80922838127495
ACS	FWD	ACS-MONOMER		52.02175114470202
ACt4pp	FWD	YJCG-MONOMER		44.88618585815505
ACtex	FWD	CPLX0-7530		74.67911373302745
ACtex	REV	CPLX0-7530		74.67911373302745
ACtex	FWD	CPLX0-7533		76.74472378998097
ACtex	REV	CPLX0-7533		76.74472378998097
ACtex	FWD	CPLX0-7534		75.26768199270408
ACtex	REV	CPLX0-7534		75.26768199270408
ACtex	FWD	G6700-MONOMER		34.19401863135169
ACtex	REV	G6700-MONOMER		34.19401863135169
ADA	FWD	ADENODEAMIN-MONOMER		31.148504768395068
ADCL	FWD	ADCLY-CPLX	pydx5p(1)	44.99925798886856
ADCS	FWD	PABASYN-CPLX	mg2(1)	51.81900140009542
ADD	FWD	CPLX0-1683	mn2(1)	79.75958513530763
ADEt2rpp	FWD	EG11724-MONOMER		37.6670411924626
ADEt2rpp	REV	EG11724-MONOMER		37.6670411924626
ADEt2rpp	FWD	YICE-MONOMER		38.86687550524414
ADEt2rpp	REV	YICE-MONOMER		38.86687550524414
ADEtex	FWD	CPLX0-7530		74.67911373302745
ADEtex	REV	CPLX0-7530		74.67911373302745
ADEtex	FWD	CPLX0-7533		76.74472378998097
ADEtex	REV	CPLX0-7533		76.74472378998097
ADEtex	FWD	CPLX0-7534		75.26768199270408
ADEtex	REV	CPLX0-7534		75.26768199270408
ADEtex	FWD	G6700-MONOMER		34.19401863135169
ADEtex	REV	G6700-MONOMER		34.19401863135169
ADK1	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADK1	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADK3	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADK3	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADK4	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADK4	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
ADMDC	FWD	SPED-MONOMER		27.199818932588183
ADNCYC	FWD	ADENYLATECYC-MONOMER	mg2(1)	65.29058248415204
ADNK1	FWD	ADENYL-KIN-MONOMER	mg2(1)	370.36187186896797
ADNUC	FWD	EG11082-MONOMER		28.6543815720468
ADNt2pp	FWD	NUPC-MONOMER		35.60380074767
ADNt2pp	FWD	NUPG-MONOMER		37.380574950471946
ADNt2rpp	FWD	XAPB-MONOMER		37.2290866550139
ADNt2rpp	REV	XAPB-MONOMER		37.2290866550139
ADNtex	FWD	EG11035-MONOMER		29.32956569869997
ADNtex	REV	EG11035-MONOMER		29.32956569869997
ADOCBIK	FWD	COBU-CPLX		33.6290262749219
ADOCBLS	FWD	COBS-MONOMER		24.47844033988953
ADOCBLabcpp	FWD	ABC-5-CPLX		91.66963975136899
ADOCBLtonex	FWD	CPLX0-1924		83.87525949926273
ADPRDP	FWD	CPLX0-1221	mg2(1)	34.85918243750512
ADPRDP	FWD	CPLX0-3721	mg2(1)	37.920941824859995
ADPT	FWD	ADENPRIBOSYLTRAN-CPLX	mg2(1)	33.251164362565056
ADPT	FWD	ADENPRIBOSYLTRAN-CPLX	mn2(1)	33.251164362565056
ADSK	FWD	ADENYLYLSULFKIN-CPLX	cd2(1)	3.103579777745548
ADSK	FWD	ADENYLYLSULFKIN-CPLX	cobalt2(1)	3.103579777745548
ADSK	FWD	ADENYLYLSULFKIN-CPLX	mg2(1)	3.103579777745548
ADSK	FWD	ADENYLYLSULFKIN-CPLX	mn2(1)	3.103579777745548
ADSL1r	FWD	ASL-MONOMER		9.963067598272547
ADSL1r	REV	ASL-MONOMER		40.445115362769336
ADSL2r	FWD	ASL-MONOMER		9.963067598272236
ADSL2r	REV	ASL-MONOMER		40.445115362769336
ADSS	FWD	ADENYLOSUCCINATE-SYN-DIMER	mg2(1)	3374.2280518763882
AGDC	FWD	NAG6PDEACET-CPLX	zn2(1)	96.26124119769698
AGM3PA	FWD	EG10041-MONOMER		20.272456148022822
AGM3PApp	FWD	G7458-MONOMER		36.928174324474476
AGM3PApp	FWD	NACMURLALAAMI1-MONOMER		27.91034445601148
AGM3PApp	FWD	NACMURLALAAMI2-MONOMER		38.3424437551915
AGM3PH	FWD	G6567-MONOMER		31.91905929561459
AGM3Pt2pp	FWD	AMPG-MONOMER		41.45237650657954
AGM4PA	FWD	EG10041-MONOMER		20.272456148022822
AGM4PApp	FWD	G7458-MONOMER		36.928174324474476
AGM4PApp	FWD	NACMURLALAAMI1-MONOMER		27.91034445601148
AGM4PApp	FWD	NACMURLALAAMI2-MONOMER		38.3424437551915
AGM4PCP	FWD	G6621-MONOMER		29.318114453378666
AGM4PH	FWD	G6567-MONOMER		31.91905929561459
AGM4Pt2pp	FWD	AMPG-MONOMER		41.45237650657954
AGMHE	FWD	CPLX0-3681	nadp(1)	100.90289796554762
AGMH	FWD	G6567-MONOMER		31.91905929561459
AGMT	FWD	AGMATIN-CPLX	mn2(2)	49.286621036284174
AGMt2pp	FWD	AMPG-MONOMER		41.45237650657954
AGMtex	FWD	CPLX0-7530		74.67911373302745
AGMtex	REV	CPLX0-7530		74.67911373302745
AGMtex	FWD	CPLX0-7533		76.74472378998097
AGMtex	REV	CPLX0-7533		76.74472378998097
AGMtex	FWD	CPLX0-7534		75.26768199270408
AGMtex	REV	CPLX0-7534		75.26768199270408
AGMtex	FWD	G6700-MONOMER		34.19401863135169
AGMtex	REV	G6700-MONOMER		34.19401863135169
AGPAT1201	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		25.22347605054267
AGPAT1401	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		25.22347605054267
AGPAT1411	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		25.22347605054267
AGPAT1601	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		1117.7850976563009
AGPAT1611	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		1117.7850976563009
AGPAT1801	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		25.22347605054267
AGPAT1811	FWD	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER		25.22347605054267
AGPR	FWD	N-ACETYLGLUTPREDUCT-MONOMER		30.865219543487818
AGPR	REV	N-ACETYLGLUTPREDUCT-MONOMER		0.3633107336309469
AGt3	FWD	CPLX0-1721		239.3181381115306
AHCYSNS	FWD	CPLX0-1541		1915.4773815888204
AICART	FWD	AICARTRANSIMPCYCLO-CPLX		1008.3105935956769
AICART	REV	AICARTRANSIMPCYCLO-CPLX		43.806800659629275
AIRC2	FWD	PURK-CPLX		25.00229185204438
AIRC3	FWD	PURE-CPLX		86.5599734664004
AIRC3	REV	PURE-CPLX		10.216665785396811
AKGDH	FWD	2OXOGLUTARATEDEH-CPLX	mg2(1) AND lipoyl(1)	5482.8
AKGt2rpp	FWD	KGTP-MONOMER		37.7862806703446
AKGt2rpp	REV	KGTP-MONOMER		37.7862806703446
AKGtex	FWD	CPLX0-7530		74.67911373302745
AKGtex	REV	CPLX0-7530		74.67911373302745
AKGtex	FWD	CPLX0-7533		76.74472378998097
AKGtex	REV	CPLX0-7533		76.74472378998097
AKGtex	FWD	CPLX0-7534		75.26768199270408
AKGtex	REV	CPLX0-7534		75.26768199270408
AKGtex	FWD	G6700-MONOMER		34.19401863135169
AKGtex	REV	G6700-MONOMER		34.19401863135169
ALAALAD	FWD	G6782-MONOMER		20.770709663140753
ALAALAabcpp	FWD	ABC-59-CPLX		110.85219524453133
ALAALAabcpp	FWD	ABC-8-CPLX		113.29643853428684
ALAALAr	FWD	DALADALALIGA-MONOMER		33.00511043430086
ALAALAr	REV	DALADALALIGA-MONOMER		33.00511043430086
ALAALAr	FWD	DALADALALIGB-CPLX		48.494648220960144
ALAALAr	REV	DALADALALIGB-CPLX		48.494648220960144
ALAALAtex	FWD	CPLX0-7530		74.67911373302745
ALAALAtex	REV	CPLX0-7530		74.67911373302745
ALAALAtex	FWD	CPLX0-7533		76.74472378998097
ALAALAtex	REV	CPLX0-7533		76.74472378998097
ALAALAtex	FWD	CPLX0-7534		75.26768199270408
ALAALAtex	REV	CPLX0-7534		75.26768199270408
ALAALAtex	FWD	G6700-MONOMER		34.19401863135169
ALAALAtex	REV	G6700-MONOMER		34.19401863135169
ALAGLUE	FWD	G6661-MONOMER		30.036611994870395
ALAGLUE	REV	G6661-MONOMER		30.036611994870395
ALAR	FWD	ALARACEBIOSYN-MONOMER		32.91072343273019
ALAR	REV	ALARACEBIOSYN-MONOMER		32.91072343273019
ALAR	FWD	CPLX0-7465	pydx5p(1)	55.02164007688278
ALAR	REV	CPLX0-7465	pydx5p(1)	55.02164007688278
ALATA_D2	FWD	GLYOHMETRANS-CPLX		61.761204708399646
ALATA_D2	FWD	LTAA-CPLX	pydx5p(1)	88.2944426627308
ALATA_L2	FWD	GLYOHMETRANS-CPLX		61.761204708399646
ALATA_L2	FWD	LTAA-CPLX	pydx5p(1)	88.2944426627308
ALATA_L	FWD	CPLX0-7887		62.68724566999383
ALATA_L	REV	CPLX0-7887		62.68724566999383
ALATA_L	FWD	CPLX0-7888		61.966448849060306
ALATA_L	REV	CPLX0-7888		61.966448849060306
ALAabcpp	FWD	ABC-15-CPLX		100.32711588608652
ALAt2pp	FWD	CYCA-MONOMER		40.52465006172475
ALAt4pp	FWD	YAAJ-MONOMER		40.526550816674735
ALAtex	FWD	CPLX0-7530		74.67911373302745
ALAtex	REV	CPLX0-7530		74.67911373302745
ALAtex	FWD	CPLX0-7533		76.74472378998097
ALAtex	REV	CPLX0-7533		76.74472378998097
ALAtex	FWD	CPLX0-7534		75.26768199270408
ALAtex	REV	CPLX0-7534		75.26768199270408
ALAtex	FWD	G6700-MONOMER		34.19401863135169
ALAtex	REV	G6700-MONOMER		34.19401863135169
ALCD19	FWD	ADHC-CPLX	zn2(1)	55.561047596789834
ALCD19	REV	ADHC-CPLX	zn2(1)	55.561047596789834
ALCD2x	FWD	ADHC-CPLX	zn2(1)	55.561047596789834
ALCD2x	REV	ADHC-CPLX	zn2(1)	55.561047596789834
ALCD2x	FWD	ADHE-CPLX	fe2(1)	1026.8935724725548
ALCD2x	REV	ADHE-CPLX	fe2(1)	1026.8935724725548
ALCD2x	FWD	ADHP-MONOMER		30.498160647814995
ALCD2x	REV	ADHP-MONOMER		30.498160647814995
ALDD19xr	FWD	PHENDEHYD-CPLX		70.14584947859669
ALDD19xr	REV	PHENDEHYD-CPLX		70.14584947859669
ALDD2x	FWD	ALDHDEHYDROG-MONOMER		41.54594181716644
ALDD2y	FWD	CPLX0-3482	mg2(1)	122.24172572256697
ALDD3y	FWD	CPLX0-3482	mg2(1)	122.24172572256697
ALLK	FWD	EG11956-MONOMER		29.486779668091888
ALLPI	FWD	RIB5PISOMB-CPLX		28.372441712982834
ALLPI	REV	RIB5PISOMB-CPLX		28.372441712982834
ALLTAMH	FWD	CPLX-7524	mn2(1)	62.14064695399968
ALLTN	FWD	CPLX-64	cobalt2(1) AND zn2(1)	111.13907347272828
ALLTN	FWD	CPLX-64	mn2(1) AND zn2(1)	111.13907347272828
ALLTN	FWD	CPLX-64	ni2(1) AND zn2(1)	111.13907347272828
ALLTNt2rpp	FWD	B0511-MONOMER		40.99299324459025
ALLTNt2rpp	REV	B0511-MONOMER		40.99299324459025
ALLTNtex	FWD	CPLX0-7530		74.67911373302745
ALLTNtex	REV	CPLX0-7530		74.67911373302745
ALLTNtex	FWD	CPLX0-7533		76.74472378998097
ALLTNtex	REV	CPLX0-7533		76.74472378998097
ALLTNtex	FWD	CPLX0-7534		75.26768199270408
ALLTNtex	REV	CPLX0-7534		75.26768199270408
ALLTNtex	FWD	G6700-MONOMER		34.19401863135169
ALLTNtex	REV	G6700-MONOMER		34.19401863135169
ALLULPE	FWD	EG11957-MONOMER	cobalt2(1)	24.275901935677222
ALLULPE	REV	EG11957-MONOMER	cobalt2(1)	24.275901935677222
ALLabcpp	FWD	ABC-42-CPLX		118.08164421289597
ALLtex	FWD	CPLX0-7530		74.67911373302745
ALLtex	REV	CPLX0-7530		74.67911373302745
ALLtex	FWD	CPLX0-7533		76.74472378998097
ALLtex	REV	CPLX0-7533		76.74472378998097
ALLtex	FWD	CPLX0-7534		75.26768199270408
ALLtex	REV	CPLX0-7534		75.26768199270408
ALLtex	FWD	G6700-MONOMER		34.19401863135169
ALLtex	REV	G6700-MONOMER		34.19401863135169
#ALPATE160pp1	FWD	EG10168-MONOMER		43.66840970132849
#ALPATG160pp1	FWD	EG10168-MONOMER		43.66840970132849
ALR2	FWD	G6967-MONOMER		27.610162393014267
ALR2	FWD	G7558-MONOMER		32.70880736783626
ALR2	FWD	MONOMER0-148		27.692369696570516
ALR2	FWD	MONOMER0-149		26.56634578473805
ALR4x	FWD	GLYCDEH-CPLX		155.17173240071875
ALTRH	FWD	ALTRODEHYDRAT-MONOMER		41.934274945922915
AM3PA	FWD	EG10041-MONOMER		20.272456148022822
AM4PA	FWD	EG10041-MONOMER		20.272456148022822
AM4PCP	FWD	G6621-MONOMER		29.318114453378666
AMALT1	FWD	AMYLOMALT-MONOMER		55.46120325056167
AMALT2	FWD	AMYLOMALT-MONOMER		55.46120325056167
AMALT3	FWD	AMYLOMALT-MONOMER		55.46120325056167
AMALT4	FWD	AMYLOMALT-MONOMER		55.46120325056167
AMANAPEr	FWD	NANE-MONOMER		22.840573353958312
AMANAPEr	REV	NANE-MONOMER		22.840573353958312
AMANK	FWD	NANK-MONOMER		26.70514772373983
AMAOTr	FWD	DAPASYN-CPLX	pydx5p(1)	63.808785622358826
AMAOTr	REV	DAPASYN-CPLX	pydx5p(1)	63.808785622358826
AMMQLT8	FWD	2-OCTAPRENYL-METHOXY-BENZOQ-METH-MONOMER		25.642034352018847
AMPMS2	FWD	THIC-MONOMER		51.3477051891652
AMPN	FWD	AMP-NUCLEOSID-CPLX		160.5605564523638
AMPTASECG	FWD	CPLX0-3001		69.36627019602653
AMPTASECG	FWD	CPLX0-3061	zn2(1)	162.55144601375937
AMPTASECG	FWD	EG10696-MONOMER		65.95046481324987
AMPTASECG	FWD	EG12310-MONOMER		37.247341889534596
AMPTASEPG	FWD	CPLX0-3001		69.36627019602653
AMPTASEPG	FWD	CPLX0-3061	zn2(1)	162.55144601375937
AMPTASEPG	FWD	EG10696-MONOMER		65.95046481324987
AMPTASEPG	FWD	EG12310-MONOMER		37.247341889534596
AMPtex	FWD	CPLX0-7530		74.67911373302745
AMPtex	REV	CPLX0-7530		74.67911373302745
AMPtex	FWD	CPLX0-7533		76.74472378998097
AMPtex	REV	CPLX0-7533		76.74472378998097
AMPtex	FWD	CPLX0-7534		75.26768199270408
AMPtex	REV	CPLX0-7534		75.26768199270408
AMPtex	FWD	G6700-MONOMER		34.19401863135169
AMPtex	REV	G6700-MONOMER		34.19401863135169
ANHGMtex	FWD	CPLX0-7530		74.67911373302745
ANHGMtex	REV	CPLX0-7530		74.67911373302745
ANHGMtex	FWD	CPLX0-7533		76.74472378998097
ANHGMtex	REV	CPLX0-7533		76.74472378998097
ANHGMtex	FWD	CPLX0-7534		75.26768199270408
ANHGMtex	REV	CPLX0-7534		75.26768199270408
ANHGMtex	FWD	G6700-MONOMER		34.19401863135169
ANHGMtex	REV	G6700-MONOMER		34.19401863135169
ANHMK	FWD	G6880-MONOMER	mg2(1)	33.12386361238059
ANPRT	FWD	ANTHRANSYNCOMPII-MONOMER		0.2110453466547405
ANS	FWD	ANTHRANSYN-CPLX	cobalt2(1)	4.312688314185888
ANS	FWD	ANTHRANSYN-CPLX	fe2(1)	4.312688314185888
ANS	FWD	ANTHRANSYN-CPLX	mg2(1)	4.312688314185888
AOXSr21	FWD	7KAPSYN-CPLX		57.919037947137575
AP4AH	FWD	EG10048-MONOMER		27.813921960861514
AP4AS	FWD	LysII_RS_dim	lys__L(1)	74.14431855438717
AP5AH	FWD	EG10048-MONOMER		27.813921960861514
APCS	FWD	SPERMIDINESYN-CPLX		47.91666725729871
APG3PAT120	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT140	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT141	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT160	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT161	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT180	FWD	EG11674-MONOMER		21.502203935767703
APG3PAT181	FWD	EG11674-MONOMER		21.502203935767703
APH120	FWD	G6502-MONOMER		12.079379459400254
APH140	FWD	G6502-MONOMER		12.079379459400254
APH141	FWD	G6502-MONOMER		12.079379459400254
APH160	FWD	G6502-MONOMER		12.079379459400254
APH161	FWD	G6502-MONOMER		12.079379459400254
APH180	FWD	G6502-MONOMER		12.079379459400254
APH181	FWD	G6502-MONOMER		12.079379459400254
APPLDHr	FWD	GLYCDEH-CPLX		155.17173240071875
APPLDHr	REV	GLYCDEH-CPLX		155.17173240071875
APRAUR	FWD	CPLX0-7659		0.04098814393480249
ARAI	FWD	ARABISOM-CPLX	mn2(1)	165.1779816149191
ARAI	REV	ARABISOM-CPLX	mn2(1)	165.1779816149191
ARBTNabcpp	FWD	ABC-11-CPLX		124.86091081290355
ARBTptspp	FWD	CPLX-153		127.51574780630504
ARBTptspp	FWD	CPLX-154		139.72891217372268
ARBTtex	FWD	CPLX0-7530		74.67911373302745
ARBTtex	FWD	CPLX0-7533		76.74472378998097
ARBTtex	FWD	CPLX0-7534		75.26768199270408
ARBTtex	FWD	G6700-MONOMER		34.19401863135169
ARBabcpp	FWD	ABC-2-CPLX		117.7603342295506
ARBt2rpp	FWD	ARAE-MONOMER		40.541621633520364
ARBt2rpp	REV	ARAE-MONOMER		40.541621633520364
ARBt3ipp	FWD	YDEA-MONOMER		35.0311724608553
ARBtex	FWD	CPLX0-7530		74.67911373302745
ARBtex	REV	CPLX0-7530		74.67911373302745
ARBtex	FWD	CPLX0-7533		76.74472378998097
ARBtex	REV	CPLX0-7533		76.74472378998097
ARBtex	FWD	CPLX0-7534		75.26768199270408
ARBtex	REV	CPLX0-7534		75.26768199270408
ARBtex	FWD	G6700-MONOMER		34.19401863135169
ARBtex	REV	G6700-MONOMER		34.19401863135169
ARGAGMt7pp	FWD	CPLX0-7535		63.33185526461121
ARGAGMt7pp	REV	CPLX0-7535		63.33185526461121
ARGDC	FWD	ARGDECARBOXDEG-CPLX	pydx5p(1)	329.2935000033879
ARGDCpp	FWD	ARGDECARBOXBIO-CPLX	mg2(1) AND pydx5p(4)	149.86012603668883
ARGORNt7pp	FWD	ARCD-MONOMER		39.247252790676264
ARGORNt7pp	REV	ARCD-MONOMER		39.247252790676264
ARGSL	FWD	ARGSUCCINLYA-MONOMER		1.398097204798362
ARGSL	REV	ARGSUCCINLYA-MONOMER		39.71947392535024
ARGSS	FWD	CPLX0-238	mg2(1)	3936.4450514296086
ARGabcpp	FWD	ABC-3-CPLX		84.10942860708552
ARGabcpp	FWD	ABC-4-CPLX		94.10695746370715
ARGt3pp	FWD	YGGA-MONOMER		22.209440438508402
ARGtex	FWD	CPLX0-7530		74.67911373302745
ARGtex	REV	CPLX0-7530		74.67911373302745
ARGtex	FWD	CPLX0-7533		76.74472378998097
ARGtex	REV	CPLX0-7533		76.74472378998097
ARGtex	FWD	CPLX0-7534		75.26768199270408
ARGtex	REV	CPLX0-7534		75.26768199270408
ARGtex	FWD	G6700-MONOMER		34.19401863135169
ARGtex	REV	G6700-MONOMER		34.19401863135169
ASAD	FWD	ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX		56.25870053040857
ASAD	REV	ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX		2892.4582384485257
ASCBPL	FWD	CPLX0-7848	mn2(1)	128.34014499529792
ASCBptspp	FWD	EIISGA		138.40648053194778
ASCBtex	FWD	CPLX0-7530		74.67911373302745
ASCBtex	REV	CPLX0-7530		74.67911373302745
ASCBtex	FWD	CPLX0-7533		76.74472378998097
ASCBtex	REV	CPLX0-7533		76.74472378998097
ASCBtex	FWD	CPLX0-7534		75.26768199270408
ASCBtex	REV	CPLX0-7534		75.26768199270408
ASCBtex	FWD	G6700-MONOMER		34.19401863135169
ASCBtex	REV	G6700-MONOMER		34.19401863135169
ASNN	FWD	ANSA-CPLX		53.176183128171765
ASNN	FWD	EG12407-MONOMER		29.19837628843635
ASNNpp	FWD	ANSB-CPLX		88.9472371801186
ASNS1	FWD	ASNSYNB-CPLX	mg2(1)	78.75040318029748
ASNS2	FWD	ASNSYNA-CPLX	mg2(1)	1.4741837054282958
ASNt2rpp	FWD	ANSP-MONOMER		42.02921115744968
ASNt2rpp	REV	ANSP-MONOMER		42.02921115744968
ASNtex	FWD	CPLX0-7530		74.67911373302745
ASNtex	REV	CPLX0-7530		74.67911373302745
ASNtex	FWD	CPLX0-7533		76.74472378998097
ASNtex	REV	CPLX0-7533		76.74472378998097
ASNtex	FWD	CPLX0-7534		75.26768199270408
ASNtex	REV	CPLX0-7534		75.26768199270408
ASNtex	FWD	G6700-MONOMER		34.19401863135169
ASNtex	REV	G6700-MONOMER		34.19401863135169
ASO3t8pp	FWD	CPLX-7		61.95535912681156
ASO3tex	FWD	CPLX0-7530		74.67911373302745
ASO3tex	REV	CPLX0-7530		74.67911373302745
ASO3tex	FWD	CPLX0-7533		76.74472378998097
ASO3tex	REV	CPLX0-7533		76.74472378998097
ASO3tex	FWD	CPLX0-7534		75.26768199270408
ASO3tex	REV	CPLX0-7534		75.26768199270408
ASO3tex	FWD	G6700-MONOMER		34.19401863135169
ASO3tex	REV	G6700-MONOMER		34.19401863135169
ASP1DC	FWD	MONOMER0-1842		15.07091313310692
ASPCT	FWD	ASPCARBCAT-TRIMER		68.1131688109064
ASPCT	FWD	ASPCARBTRANS-CPLX	zn2(1)	155.03980948310053
ASPK	FWD	ASPKINIHOMOSERDEHYDROGI-CPLX		172.51604614780567
ASPK	REV	ASPKINIHOMOSERDEHYDROGI-CPLX		172.51604614780567
ASPK	FWD	ASPKINIIHOMOSERDEHYDROGII-CPLX		102.37158347324795
ASPK	REV	ASPKINIIHOMOSERDEHYDROGII-CPLX		102.37158347324795
ASPK	FWD	ASPKINIII-CPLX		65.01091986793371
ASPK	REV	ASPKINIII-CPLX		65.01091986793371
ASPO3	FWD	L-ASPARTATE-OXID-MONOMER	fad(1)	45.51833453928741
ASPO4	FWD	L-ASPARTATE-OXID-MONOMER	fad(1)	45.51833453928741
ASPO5	FWD	L-ASPARTATE-OXID-MONOMER	fad(1)	45.51833453928741
ASPO6	FWD	L-ASPARTATE-OXID-MONOMER	fad(1)	45.51833453928741
ASPTA	FWD	ASPAMINOTRANS-DIMER	pydx5p(1)	59.96962499384186
ASPTA	REV	ASPAMINOTRANS-DIMER	pydx5p(1)	746.4398508333217
ASPT	FWD	ASPARTASE-CPLX	cobalt2(1)	115.7448361242834
ASPT	FWD	ASPARTASE-CPLX	mg2(1)	115.7448361242834
ASPT	FWD	ASPARTASE-CPLX	mn2(1)	115.7448361242834
ASPabcpp	FWD	ABC-13-CPLX		72.62979674726823
ASPt2_2pp	FWD	DCTA-MONOMER		36.803567049100316
ASPt2_3pp	FWD	DCUA-MONOMER		36.99202877379554
ASPt2_3pp	FWD	DCUB-MONOMER		38.30951881789788
ASPt2pp	FWD	GLTP-MONOMER		37.84381545005166
ASPtex	FWD	CPLX0-7530		74.67911373302745
ASPtex	REV	CPLX0-7530		74.67911373302745
