reaction,keff,complex,mods
SUCptspp,85.89499563243186,CPLX0-7,
SULFACabcpp,89.16555870425785,ABC-56-CPLX,
SULFACtex,34.19401863135169,G6700-MONOMER,
SULRi,13.264055034841176,SULFITE-REDUCT-CPLX,4fe4s(1) AND sheme(1) AND fmn(1) AND fad(1)
SULabcpp,92.57044152011746,ABC-19-CPLX,
TAGURr,42.34734328499294,ALTRO-OXIDOREDUCT-MONOMER,
TALA,51.1147927289562,TRANSALDOLB-CPLX,
TARTD,71.80472411220153,LTARTDEHYDRA-CPLX,4fe4s(1)
TARTRDtex,34.19401863135169,G6700-MONOMER,
TARTRt7pp,41.2555574065784,YGJE-MONOMER,
TARTRtex,34.19401863135169,G6700-MONOMER,
TARTt2_3pp,38.30951881789788,DCUB-MONOMER,
TAUDO,48.0258782836674,CPLX0-227,fe2(1)
TAURabcpp,90.34053330979451,ABC-64-CPLX,
TAURtex,34.19401863135169,G6700-MONOMER,
TCYNTtex,34.19401863135169,G6700-MONOMER,
TDP,17.92469621580634,G6580-MONOMER,
TDPADGAT,19.539964275361257,TDPFUCACTRANS-MONOMER,
TDPAGTA,34.62616676255652,RFFTRANS-MONOMER,
TDPDRE,20.815600911052744,DTDPDEHYDRHAMEPIM-MONOMER,
TDPDRR,28.743052486416758,DTDPDEHYRHAMREDUCT-MONOMER,
TDPGDH,33.283288718883234,DTDPGLUCDEHYDRAT2-MONOMER,nad(1)
TDSK,1587.7026801769193,TETRAACYLDISACC4KIN-MONOMER,mg2(1)
TGBPA,55.13491680802274,CPLX0-241,
THD2pp,114.621727680202,PYRNUTRANSHYDROGEN-CPLX,
THDPS,555.1169894680163,CPLX0-3181,
THFAT,3000.0,GLYOHMETRANS-CPLX,
THMDt2pp,37.380574950471946,NUPG-MONOMER,
THMDt2rpp,37.2290866550139,XAPB-MONOMER,
THMDtex,34.19401863135169,G6700-MONOMER,
THMabcpp,114.02851385375952,ABC-32-CPLX,
THMtex,34.19401863135169,G6700-MONOMER,
THRA2i,61.761204708399646,GLYOHMETRANS-CPLX,
THRAi,61.761204708399646,GLYOHMETRANS-CPLX,
THRD,89.64260206522351,THREODEHYD-CPLX,zn2(1)
THRD_L,85.99423423328494,THREDEHYDCAT-CPLX,pydx5p(1)
THRPtex,34.19401863135169,G6700-MONOMER,
THRS,1497.9965254770955,THRESYN-MONOMER,pydx5p(1)
THRabcpp,100.32711588608652,ABC-15-CPLX,
THRt2pp,27.73843300438567,EG12134-MONOMER,
THRt2rpp,38.87821211463603,TDCC-MONOMER,
THRt4pp,35.606860533969076,YGJU-MONOMER,
THRtex,34.19401863135169,G6700-MONOMER,
THYMt3pp,65,CPLX_dummy,
THYMtex,34.19401863135169,G6700-MONOMER,
TKT1,52.53592585801129,CPLX0-1261,thmpp(1)
TKT2,87.59650190313128,TRANSKETOI-CPLX,thmpp(1) AND mn2(1) AND mg2(1)
TMAOR1,125.43308518462251,CPLX0-1601,
TMAOR1pp,80.6084932173061,CPLX-63,
TMAOR2,87.45480369935242,DIMESULFREDUCT-CPLX,bmocogdp(1)
TMAOR2pp,80.6084932173061,CPLX-63,
TMAOtex,34.19401863135169,G6700-MONOMER,
TMAtex,34.19401863135169,G6700-MONOMER,
TMDK1,22.404587116616586,TDK-MONOMER,mg2(1)
TMDPP,63.68073886629449,DEOA-CPLX,
TMDS,8.640802226304093,THYMIDYLATESYN-CPLX,mg2(1)
TMK,28.55830757264954,THIKIN-MONOMER,mg2(1)
TMPK,0.01,THI-P-KIN-MONOMER,mg2(1)
TMPPP,22.085951803871527,THIE-MONOMER,mg2(1)
TPI,41.839151170543225,TPI-CPLX,
TPRDCOAS,28.04962215481495,G6339-MONOMER,
TRE6PH,47.48471231526655,TRE6PHYDRO-MONOMER,
TRE6PP,26.3876430241994,TREHALOSEPHOSPHASYN-MONOMER,mg2(1)
TRE6PS,41.66178743480021,TREHALOSE6PSYN-MONOMER,
TREH,47.40036489970691,TREHALACYTO-MONOMER,
TREHpp,47.37699390044213,TREHALAPERI-MONOMER,
TREptspp,134.8115840331871,CPLX-168,
TREtex,34.19401863135169,G6700-MONOMER,
TRPAS2,116.44984320931016,TRYPTOPHAN-CPLX,
TRPS1,87.12314963477534,TRYPSYN,pydx5p(1)
TRPS2,87.12314963477534,TRYPSYN,pydx5p(1)
TRPS3,1106.2839392530896,TRYPSYN,pydx5p(1)
TRPt2rpp,36.66883106285161,TNAB-MONOMER,
TRPtex,34.19401863135169,G6700-MONOMER,
TRSARr,27.39128170292361,TSA-REDUCT-MONOMER,
TSULabcpp,104.42874744010662,ABC-7-CPLX,
TSULtex,34.19401863135169,G6700-MONOMER,
TTDCAtexi,38.80400202195835,EG10280-MONOMER,
TTDCEAtexi,38.80400202195835,EG10280-MONOMER,
TTRCYCtex,34.19401863135169,G6700-MONOMER,
TTRCYCtpp,115.80312528151872,TRANS-CPLX-201,
TUNGSabcpp,92.57044152011746,ABC-19-CPLX,
TUNGStex,34.19401863135169,G6700-MONOMER,
TYMtex,34.19401863135169,G6700-MONOMER,
TYRL,24.825266645767304,THIG-MONOMER,
TYROXDApp,98.45412030783199,AMINEOXID-CPLX,
TYRPpp,68.67126559010578,APHA-CPLX,mg2(1)
TYRPtex,34.19401863135169,G6700-MONOMER,
TYRTA,59.96962499384186,ASPAMINOTRANS-DIMER,
TYRt2rpp,39.35881113190026,AROP-MONOMER,
TYRtex,34.19401863135169,G6700-MONOMER,
ThDPAT,65,CPLX_dummy,
UAAGDS,2.115056065123848,UDP-NACMURALGLDAPLIG-MONOMER,
UACGALPpp,45.795759112998184,USHA-MONOMER,cobalt2(1)
UACGAMPpp,45.795759112998184,USHA-MONOMER,cobalt2(1)
UACGAMtex,34.19401863135169,G6700-MONOMER,
UACMAMO,37.03623550056501,UDPMANNACADEHYDROG-MONOMER,
UAG2E,34.838374300331985,UDPGLCNACEPIM-MONOMER,nad(1)
UAGCVT,1.025200766881034,UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER,
UAGDP,20.136039559855256,NAG1P-URIDYLTRANS-CPLX,mg2(1)
UAGPT3,6.4914809186507965,NACGLCTRANS-MONOMER,
UAMAGS,0.6942633841313759,UDP-NACMURALA-GLU-LIG-MONOMER,k(1) AND mg2(1)
UAMAS,1.5536418855443046,UDP-NACMUR-ALA-LIG-MONOMER,mg2(1)
UAPGR,5.589015960574546,UDPNACETYLMURAMATEDEHYDROG-MONOMER,fad(1)
UDCPDP,26.789661757187694,EG11665-MONOMER,
UDCPDPS,43.548000564382946,UPPSYN-CPLX,mg2(1)
UDCPDPpp,21.645358736698284,G6439-MONOMER,
UDCPPtppi,65,CPLX_dummy,
UDPACGALtex,34.19401863135169,G6700-MONOMER,
UDPG4E,53.32757471056411,UDPGLUCEPIM-CPLX,nad(1)
UDPGALM,35.287528225804834,GALPMUT-MONOMER,fad(1)
UDPGALPpp,45.795759112998184,USHA-MONOMER,cobalt2(1)
UDPGALtex,34.19401863135169,G6700-MONOMER,
UDPGD,35.71190370129019,UGD-MONOMER,
UDPGDC,203.9964262938967,CPLX0-7718,
UDPGLCURtex,34.19401863135169,G6700-MONOMER,
UDPGPpp,45.795759112998184,USHA-MONOMER,cobalt2(1)
UDPGtex,34.19401863135169,G6700-MONOMER,
UDPKAAT,34.83650956525784,G7166-MONOMER,pydx5p(1)
UGLCURPpp,45.795759112998184,USHA-MONOMER,cobalt2(1)
UGLT,55.864468678460454,GALACTURIDYLYLTRANS-CPLX,fe2(1) AND zn2(1)
UGLYCH,18.488361746347763,G6275-MONOMER,
UGMDDS,6.947392233218463,UDP-NACMURALGLDAPAALIG-MONOMER,
UHGADA,10.531899592340169,UDPACYLGLCNACDEACETYL-MONOMER,
ULA4NFT,203.9964262938967,CPLX0-7718,
ULA4Ntppi,24.394572649433982,CPLX0-7720,
UM3PL,39.45550942345768,EG12440-MONOMER,mg2(1)
UM4PCP,29.318114453378666,G6621-MONOMER,
UM4PL,39.45550942345768,EG12440-MONOMER,mg2(1)
UMPK,23.320981146646474,CMPKI-MONOMER,
UMPtex,34.19401863135169,G6700-MONOMER,
UPLA4FNF,29.02287491240207,G7169-MONOMER,
UPLA4FNT,31.120124637587274,G7167-MONOMER,
UPP3MT,35.27705077472172,HEMX-MONOMER,
UPP3S,1117.84003358938,UROGENIIISYN-MONOMER,
UPPDC1,103.70779844836416,UROGENDECARBOX-MONOMER,
UPPRT,49.549768334245414,URACIL-PRIBOSYLTRANS-CPLX,
URACPAH,23.648024256653354,G6522-MONOMER,
URAt2pp,36.572907015291456,URAA-MONOMER,
URAt2rpp,36.87593788663475,B1006-MONOMER,
URAtex,34.19401863135169,G6700-MONOMER,
URDGLYCD,32.15604740141039,G6286-MONOMER,
UREAtex,34.19401863135169,G6700-MONOMER,
UREAtpp,75.80539289668583,CPLX0-7654,
URIC,65,CPLX_dummy,
URIH,83.24193843473628,CPLX0-7904,ca2(1)
URIK2,23.045107743286962,UDK-MONOMER,mg2(1)
URIt2pp,37.380574950471946,NUPG-MONOMER,
URIt2rpp,37.2290866550139,XAPB-MONOMER,
URItex,29.32956569869997,EG11035-MONOMER,
USHD,1230.2580251469255,EG12666-MONOMER,
VALTA,113.71032248595425,BRANCHED-CHAINAMINOTRANSFER-CPLX,pydx5p(1)
VALabcpp,100.32711588608652,ABC-15-CPLX,
VALt2rpp,32.260408528281246,CPLX0-7684,
VALtex,34.19401863135169,G6700-MONOMER,
VPAMTr,37.567123713971405,VALINE-PYRUVATE-AMINOTRANSFER-MONOMER,pydx5p(1)
X5PL3E,28.28755176848226,G7859-MONOMER,
XAND,80.85494232207138,CPLX0-761,
XANt2pp,39.00892454420045,YGFO-MONOMER,
XANtex,34.19401863135169,G6700-MONOMER,
XANtpp,65,CPLX_dummy,
XMPtex,34.19401863135169,G6700-MONOMER,
XPPT,49.69640235187889,GPT-CPLX,
XTSNH,28.6543815720468,EG11082-MONOMER,
XTSNt2rpp,37.2290866550139,XAPB-MONOMER,
XTSNtex,34.19401863135169,G6700-MONOMER,
XYLI1,111.38010428194337,XYLISOM-CPLX,mn2(1)
XYLI2,111.38010428194337,XYLISOM-CPLX,mn2(1)
XYLK,69.08267069764388,CPLX0-7466,
XYLK2,71.5641293408596,LYXK-CPLX,mg2(1)
XYLUt2pp,65.91822007652216,TRANS-CPLX-203,
XYLUtex,34.19401863135169,G6700-MONOMER,
XYLabcpp,124.49102708431248,ABC-33-CPLX,
XYLt2pp,41.66412727333405,XYLE-MONOMER,
XYLtex,34.19401863135169,G6700-MONOMER,
ZN2abcpp,54.57650805762166,YHHO-MONOMER,
ZN2t3pp,30.042103873817194,B0752-MONOMER,
ZN2tpp,24.54324461325089,EG11167-MONOMER,
ZNabcpp,87.84196863094547,ABC-63-CPLX,
Zn2tex,34.19401863135169,G6700-MONOMER,
RNDR1b3,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR1b1,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR1b4,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR1b2,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
3OAR401,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
ACPPAT1201,32.32271383494568,EG11437-MONOMER,
3OAS1401,58.97014753501288,FABB-CPLX,
AOXSr21,57.919037947137575,7KAPSYN-CPLX,
SufBCD_mod_1:2Fe2S_mod_1:fe2atp_mediated_FE_loading,65,CPLX_dummy,
OPMEACPS1,58.97014753501288,FABB-CPLX,
3HAD1411,17.621941612925323,FABZ-CPLX,
PAPSR24,43.00408275272276,PAPSSULFOTRANS-CPLX,
2Fe2S_to_IscA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
3OAR1611,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
AGPAT1811,25.22347605054267,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:fe2,65,CPLX_dummy,
3OAS801,58.97014753501288,FABB-CPLX,
EAR120y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
U23GAAT1,0.8304055922729234,UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO,
EAR60y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
FA120ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
3HAD601,17.621941612925323,FABZ-CPLX,
3HAD1611,17.621941612925323,FABZ-CPLX,
FA141ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:2Fe2S_mod_1:fe2,65,CPLX_dummy,
DSBDR1,65,CPLX_dummy,
DSBDR2,65,CPLX_dummy,
OPMEACPR1,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
EAR60x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
EPMEACPR1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
EAR160y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
SCYSDS1,65,CPLX_dummy,
AACPS91,56.63308549859794,AAS-MONOMER,mg2(1)
EAR120x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
S_transfer_to_SufBCD_mod_1:2Fe1S,65,CPLX_dummy,
AGPAT1601,1117.7850976563009,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
3HAD1601,17.621941612925323,FABZ-CPLX,
G3PAT1801,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
FA80ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
SufBCD_mod_1:2Fe2Satp_mediated_FE_loading,65,CPLX_dummy,
SufBCD_2:2fe2s_to_SufBCD_1:4fe4s,65,CPLX_dummy,
PAPSR21,43.00408275272276,PAPSSULFOTRANS-CPLX,
PAPSR22,43.00408275272276,PAPSSULFOTRANS-CPLX,
DSBAO11,19.98873391812473,DSBBPROT-MONOMER,
RNDR2b1,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR2b3,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR2b2,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR2b4,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
4Fe4S_to_ErpA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
AGPAT1611,1117.7850976563009,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
3OAS1211,58.97014753501288,FABB-CPLX,
S_transfer_to_IscU_mod_1:2Fe2S_mod_2:fe2,65,CPLX_dummy,
G3PAT1811,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
Cs_cyto_import,50.51283248547529,KUP-MONOMER,
RNTR1c21,121.21301412145979,NRDACTMULTI-CPLX,
RNTR1c22,121.21301412145979,NRDACTMULTI-CPLX,
EAR100x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
MPTSS1,0.01,EG10154-MONOMER,
RNDR22,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
RNDR21,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
EAR160x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
OGMEACPD1,17.621941612925323,FABZ-CPLX,
OGMEACPR1,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
RNTR3c22,121.21301412145979,NRDACTMULTI-CPLX,
RNTR3c21,121.21301412145979,NRDACTMULTI-CPLX,
PDX5PS1,0.018531090116336052,CPLX0-7847,
PDX5PS2,0.01,CPLX0-321,
RNTR2c21,121.21301412145979,NRDACTMULTI-CPLX,
RNTR2c22,121.21301412145979,NRDACTMULTI-CPLX,
EAR161x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
S_transfer_to_IscU_mod_2:fe2,65,CPLX_dummy,
PAPSR23,43.00408275272276,PAPSSULFOTRANS-CPLX,
3OAS1201,58.97014753501288,FABB-CPLX,
3HAD1401,17.621941612925323,FABZ-CPLX,
ACPPAT1801,32.32271383494568,EG11437-MONOMER,
I4FE4SR1,65,CPLX_dummy,
PMEACPE1,25.935382825747993,EG10122-MONOMER,
RNDR31,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
Fe_transfer_CyaY_mod_1:fe2_to_IscU_mod_1:2Fe2S,65,CPLX_dummy,
AACPS21,56.63308549859794,AAS-MONOMER,mg2(1)
MPTS1,0.01,EG11598-MONOMER,
FA160ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
DSBGGT1,65,CPLX_dummy,
EAR80x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
4Fe4S_to_IscA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
MECDPDH52,33.87026981057411,EG10370-MONOMER,mn2(1)
UAGAAT1,4.187436933749297,UDPNACETYLGLUCOSAMACYLTRANS-CPLX,
OGMEACPS1,49.24260175308334,CPLX0-252,
4Fe4S_to_IscA_by_SufBCD,65,CPLX_dummy,
3OAR1401,284.92065607649573,3-OXOACYL-ACP-REDUCT-MONOMER,
GRXR2,65,CPLX_dummy,
GRXR3,65,CPLX_dummy,
EAR161y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
ACPPAT1811,32.32271383494568,EG11437-MONOMER,
DSBCGT1,65,CPLX_dummy,
KAS141,58.97014753501288,FABB-CPLX,
BTS6,54.80619853028838,BIOTIN-SYN-CPLX,4fe4s(1) AND 2fe2s(1)
AACPS31,56.63308549859794,AAS-MONOMER,mg2(1)
Cs_peri_import,65,CPLX_dummy,
S_transfer_to_IscU_mod_1:2Fe2S_mod_1:2Fe1S,65,CPLX_dummy,
OPMEACPD1,17.621941612925323,FABZ-CPLX,
EAR121x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
MECDPDH51,33.87026981057411,EG10370-MONOMER,mn2(1)
S_transfer_to_SufBCD_mod_1:2Fe2S_mod_1:2Fe1S,65,CPLX_dummy,
CyaY_Fe_loading,65,CPLX_dummy,
EAR80y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
POR51,80.41043066080876,G6701-MONOMER,thmpp(1)
POR52,80.41043066080876,G6701-MONOMER,thmpp(1)
3OAR1411,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
DSBAO21,19.98873391812473,DSBBPROT-MONOMER,
S_transfer_to_SufBCD_mod_2:fe2,65,CPLX_dummy,
SufBCD_mod_1:fe2atp_mediated_FE_loading,65,CPLX_dummy,
G3PAT1201,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
3OAS1001,58.97014753501288,FABB-CPLX,
KAS151,49.24260175308334,CPLX0-252,
EDTXS21,31.813745520895193,MYRISTOYLACYLTRAN-MONOMER,
THZPSN31,82.13836465325079,THIH-MONOMER_THIF-MONOMER_THII-MONOMER_THIS-MONOMER,
RNDR12,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
EAR121y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
4Fe4S_to_ErpA_by_SufA,65,CPLX_dummy,
3HAD801,17.621941612925323,FABZ-CPLX,
SufBCDatp_mediated_FE_loading,65,CPLX_dummy,
G3PAT1601,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
3OAS601,58.97014753501288,FABB-CPLX,
METSOXR21,16.373610506165928,EG12394-MONOMER,
METSOXR22,16.373610506165928,EG12394-MONOMER,
3OAR1201,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
MACPD1,58.97014753501288,FABB-CPLX,
3HAD1211,17.621941612925323,FABZ-CPLX,
3OAS1611,58.97014753501288,FABB-CPLX,
2Fe2S_to_IscA_by_SufBCD,65,CPLX_dummy,
EDTXS31,30.585490565529334,PALMITOTRANS-MONOMER,
AACPS11,56.63308549859794,AAS-MONOMER,mg2(1)
Fe_transfer_CyaY_mod_1:fe2_to_IscU,65,CPLX_dummy,
TRDR1,30.003438375109198,THIOREDOXIN-REDUCT-NADPH-CPLX,
TRDR2,30.003438375109198,THIOREDOXIN-REDUCT-NADPH-CPLX,
EAR180y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
IscU_mod_1:fe2_Fe_loading,65,CPLX_dummy,
AGPAT1401,25.22347605054267,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
EAR40x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
23bpg_generation,65,CPLX_dummy,
3OAS1801,58.97014753501288,FABB-CPLX,
3OAR1211,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
RNDR4b3,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
METSOXR11,59.30373369541167,EG10124-MONOMER,bmocogdp(1)
ACPPAT1601,32.32271383494568,EG11437-MONOMER,
3HAD1201,17.621941612925323,FABZ-CPLX,
hemeD_synthesis,0.01,HYDROPEROXIDII-CPLX,hemed(6)
3OAS1601,58.97014753501288,FABB-CPLX,
AACPS61,56.63308549859794,AAS-MONOMER,mg2(1)
2Fe2S_to_ErpA_by_SufA,65,CPLX_dummy,
TDSR11,65,CPLX_dummy,
G3PAT1401,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
3OAR601,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
3OAR801,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
AGPAT1411,25.22347605054267,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
EAR40y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
EAR100y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
EAR180x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
ACPPAT1611,32.32271383494568,EG11437-MONOMER,
RNDR41,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
RNDR42,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
EDTXS11,30.530177487360834,LAUROYLACYLTRAN-MONOMER,
AACPS71,56.63308549859794,AAS-MONOMER,mg2(1)
FA100ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
3OAR1001,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
S_transfer_to_IscU_mod_1:2Fe1S,65,CPLX_dummy,
RNDR11,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
PAPSR2,43.00408275272276,PAPSSULFOTRANS-CPLX,
PAPSR1,43.00408275272276,PAPSSULFOTRANS-CPLX,
METSOXR12,59.30373369541167,EG10124-MONOMER,bmocogdp(1)
AGPAT1201,25.22347605054267,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
MCOATA1,960.847623708056,MALONYL-COA-ACP-TRANSACYL-MONOMER,
ACPPAT1401,32.32271383494568,EG11437-MONOMER,
EAR140y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
GRXR1,65,CPLX_dummy,
AACPS41,56.63308549859794,AAS-MONOMER,mg2(1)
GRXR4,65,CPLX_dummy,
T2DECAI1,32.13001307928567,FABA-CPLX,
EAR181x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
tl_generation,65,CPLX_dummy,
ACPPAT1411,32.32271383494568,EG11437-MONOMER,
2Fe2S_to_SufA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
2Fe2S_to_ErpA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
EAR140x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
TDSR21,65,CPLX_dummy,
AACPS51,56.63308549859794,AAS-MONOMER,mg2(1)
2Fe2S_to_ErpA_by_IscA,65,CPLX_dummy,
EAR181y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
EGMEACPR1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
FA161ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
RNDR32,135.57926676373876,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,mg2(1) AND fe2(1)
3OAR1801,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
ACPS11,25.654640313645974,HOLO-ACP-SYNTH-CPLX,mg2(1)
G3PAT1611,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
dpm_import,65,CPLX_dummy,
3HAD1811,17.621941612925323,FABZ-CPLX,
EAR141x1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
MOADSUx1,65,CPLX_dummy,
AGPAT1801,25.22347605054267,1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER,
IscU_Fe_loading,65,CPLX_dummy,
ACOATA1,49.24260175308334,CPLX0-252,
EDTXS41,31.813745520895193,MYRISTOYLACYLTRAN-MONOMER,
AACPS81,56.63308549859794,AAS-MONOMER,mg2(1)
S_transfer_to_SufBCD_mod_1:2Fe2S_mod_2:fe2,65,CPLX_dummy,
FLDR22,25.418030072468877,FLAVONADPREDUCT-MONOMER,fad(1)
RNDR3b4,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR3b1,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR3b2,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR3b3,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
3OAR1811,23.898771544841836,3-OXOACYL-ACP-REDUCT-MONOMER,
FA140ACPHi1,22.04693092268296,EG11095-MONOMER,zn2(1) AND fe2(1) AND cobalt2(1) AND mg2(1) AND mn2(1)
3HAD1801,17.621941612925323,FABZ-CPLX,
EAR141y1,25.494305763957307,ENOYL-ACP-REDUCT-NADH-MONOMER,
4Fe4S_to_ErpA_by_IscA,65,CPLX_dummy,
3HAD401,17.621941612925323,FABZ-CPLX,
THIORDXi1,20.223803987640466,BTUE-MONOMER,
THIORDXi2,20.223803987640466,BTUE-MONOMER,
3OAS1411,58.97014753501288,FABB-CPLX,
RNDR4b4,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR4b2,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
RNDR4b1,125.73310326599398,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,
4Fe4S_to_SufA_by_IscU,59.257239147917275,EG12130-MONOMER_EG12131-MONOMER,
FLDR21,25.418030072468877,FLAVONADPREDUCT-MONOMER,fad(1)
3OAS1811,59.42287181224429,3-OXOACYL-ACP-SYNTHII-CPLX,
G3PAT1411,62.16192092785577,GLYCEROL-3-P-ACYLTRANSFER-MONOMER,
RNTR4c22,121.21301412145979,NRDACTMULTI-CPLX,
